No,Wavelet transform,easting,northing,lat,long,NSE_train,KGE_train,Pearson_r_train,Spearman_r_train,Mean_ratio_train,STD_ratio_train,NSE_test,KGE_test,Pearson_r_test,Spearman_r_test,Mean_ratio_test,STD_ratio_test,P,PET,TAS,DTR,HUSS,WIND,PSURF,RLDS,RSDS,elev,slope,hand,t_clay,t_sand,t_silt,t_bd,s_clay,s_sand,s_silt,s_bd,ts,sy,sdf,pop_dens,irri_int,gw_abs,Aquifer,Top Soil,Sub Soil
618,Annual,408913,169846,51.427547,-1.873183,0.9620018,0.9619532,0.98111576,0.983637936,1.0099734,0.9685126,0.6785868,0.734898,0.9550421,0.960403642,1.2358992,0.88770795,2.165005475,1.421678253,283.4239407,8.146276078,0.006691444,3.627986296,99548.39214,321.211296,120.3342135,155.3448792,0.779788315,1.199996948,19,37,44,1.409999967,0,0,0,0,550,0.015,13.08982211,47.28354223,51,0,Chalk,loam,
625,Annual,377335,293135,52.535592,-2.335567,0.7062151,0.6678853,0.8555265,0.878958198,1.021868,0.70175654,0.5622649,0.5562339,0.808103,0.803930619,1.1018173,0.61304146,1.865498354,1.485425103,283.4377987,7.783296916,0.006641915,4.472594161,100150.1643,322.9229178,119.0451861,92.72994995,9.320672035,6,5,89,6,1.700000048,5,89,6,1.700000048,33,0.01,1.007358939,101.2598926,1001,963.333252,Triassic Sandstone,sand,sand
627,Annual,525135,106825,50.847419,-0.223858,0.82901514,0.78050137,0.9188044,0.929591427,1.0021523,0.7960828,0.8844348,0.7771096,0.95785564,0.944891336,0.99181,0.7812837,2.128094197,1.457907867,284.2690332,6.292935412,0.007035898,3.380241738,100964.076,322.2955463,126.4220648,32.83959961,5.746098042,6.000001907,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,15.01582685,2305.606555,1,0,Chalk,loam,clay loam
631,Annual,572219,324437,52.79001,0.55255,0.6641872,0.71776265,0.82462925,0.831059569,1.0075157,0.7789888,0.3083985,0.45952737,0.64436615,0.688026069,1.0230763,0.5936725,1.769660462,1.490697662,283.7250451,7.787020949,0.006683767,4.174976136,101063.2933,321.2831658,119.7413782,26.61187363,2.068614244,5.199998856,4,87,9,1.730000019,4,88,8,1.74000001,550,0.015,46.76085944,63.23317628,1001,0,Oolites,sand,sand
639,Annual,443885,186595,51.576513,-1.36811,0.9073195,0.89451593,0.9538678,0.96527278,0.99825096,0.905155,0.8318664,0.81716144,0.9356511,0.955320494,1.0171236,0.8297186,1.940909093,1.413283052,283.6212773,7.847316624,0.00670741,3.536034176,100018.6161,321.822098,117.5571318,118.8628387,4.033800602,4.899993896,24,47,29,1.389999986,34,39,27,1.330000043,550,0.015,23.44031011,283.5496768,251,0,Chalk,loam,clay loam
642,Annual,396079,108528,50.876232,-2.057092,0.8928781,0.88892,0.9477739,0.952933805,0.9961131,0.90204066,0.83222604,0.7328439,0.9499867,0.928025615,0.9893061,0.7377852,2.437623223,1.508452543,283.9918698,7.90585989,0.006919256,4.38043277,100387.5581,322.941497,124.7397136,98.79566193,2.225594282,28.09999847,22,42,36,1.399999976,25,41,34,1.379999995,550,0.015,11.15315119,55.9365988,101,0,Chalk,loam,loam
646,Annual,501216,455163,53.982606,-0.457999,0.8264971,0.9148826,0.9175701,0.933348944,1.0136597,0.9837637,0.27201658,0.6917328,0.8061525,0.84462502,1.0761963,0.7727448,1.759912377,1.420694524,283.1912203,6.699781022,0.006547282,3.943445571,100905.8978,320.1169844,119.3577947,18.27195358,1.793856978,7.600000381,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,17.17046665,144.6422477,51,118.453125,Chalk,loam,clay loam
648,Annual,407199,139101,51.15112,-1.898446,0.63771755,0.81995237,0.82163775,0.851156471,1.0178277,0.9830837,0.5863969,0.7567476,0.8136221,0.824532009,1.0420113,0.8494366,2.06035049,1.485291122,283.9701517,8.146276078,0.006877354,3.61143337,100511.7419,323.2902649,125.4050145,67.78804016,0.644217849,0,19,37,44,1.409999967,0,0,0,0,550,0.015,7.85532203,60.94634177,51,326.53125,Chalk,loam,
657,Multiannual,396835,271615,52.342594,-2.047873,0.9149673,0.886264,0.9587351,0.958387477,1.0009288,0.8940183,-2.885085,0.43430728,0.447628,0.710238331,1.1120245,1.0484172,1.937677986,1.431328728,283.4823779,7.772891658,0.006650498,3.671664021,100123.6886,322.7995558,118.311254,103.2339554,1.386307359,3,20,42,38,1.409999967,20,45,35,1.419999957,33,0.01,0.896270748,734.7883097,1001,0,Triassic Sandstone,loam,loam
661,Annual,541872,244476,52.080462,0.068939,0.89240843,0.904924,0.94507104,0.940743274,0.9985105,0.92241204,0.51587254,0.82901055,0.83385456,0.777716418,0.97173125,0.97112304,1.421084338,1.48071676,284.0182685,8.084611253,0.006740339,3.701533354,101105.5179,322.5326437,118.6233566,31.81477737,2.008157015,5.800001144,8,76,16,1.610000014,8,76,16,1.116897106,550,0.015,49.94848495,145.1860869,5001,0,Chalk,sandy loam,sandy loam
663,Multiannual,395145,324675,52.819578,-2.073476,0.8910574,0.8853499,0.949833,0.942291766,1.0065037,0.89711493,-0.7688786,0.2798965,0.77168185,0.763709499,0.9840093,1.6827697,2.050766707,1.451961471,283.2761432,7.783296916,0.006559747,4.395989932,100067.7905,322.1169183,115.8934883,94.94390869,2.257261992,4.900001526,5,89,6,1.700000048,5,89,6,1.700000048,33,0.01,0.361569003,647.7060364,251,0,Triassic Sandstone,sand,sand
664,Annual,386033,162933,51.365282,-2.202,0.85957193,0.8193958,0.93327713,0.940038978,0.9717874,0.83456147,0.9002348,0.78514886,0.9697486,0.966609491,0.93187124,0.79849505,1.961336254,1.477405416,284.0691191,7.812595891,0.006909764,3.714290845,100788.1815,324.5151349,123.1831083,53.98159409,1.267273307,11.40000153,54,22,24,1.230000019,44,34,22,1.279999971,184,0.02,3.016984748,626.6111722,51,108108.1797,Oolites,clay,clay
666,Multiannual,517465,104575,50.828801,-0.333477,0.58363247,0.6253514,0.7667223,0.725434722,1.0036379,0.70686334,0.62132627,0.8362576,0.8451016,0.838996482,1.0239893,0.95264703,2.01177437,1.493931595,284.4685347,6.292935412,0.007089384,4.130252375,101368.6162,323.2458172,123.6870728,7.200245857,1.095646024,3.900000334,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,21.72087656,2134.102691,1001,0,Chalk,loam,clay loam
678,Annual,341442,104956,50.84115,-2.833027,0.670087,0.66640985,0.8291959,0.846427545,1.0402786,0.7163006,0.69900227,0.58124775,0.8882372,0.893527782,0.9465808,0.59998995,3.047809415,1.436374066,283.9745523,7.141511569,0.006971733,3.854770659,100291.7063,323.8380141,122.9062975,106.1113281,2.164698362,10.5,9,77,14,1.600000024,17,67,16,1.480000019,20,0.0015,1.5977943,87.44241194,51,0,Triassic Sandstone,sandy loam,sandy loam
679,Multiannual,398515,318795,52.766741,-2.023441,0.831125,0.8404809,0.9186892,0.903080172,1.004169,0.862825,-0.0861752,0.7996383,0.811941,0.81385627,0.9746649,0.93568516,2.133296829,1.44218541,282.9180615,7.783296916,0.006459212,4.394331104,99302.09057,320.3655387,116.5794661,141.2170258,4.614554882,9.900009155,5,90,5,1.710000038,8,87,5,1.629999995,33,0.01,1.754752788,354.838272,251,0,Triassic Sandstone,sand,loamy sand
680,Annual,430025,338395,52.942101,-1.554651,0.72456205,0.72370636,0.8566228,0.890685261,0.9988891,0.7638236,0.589941,0.7048557,0.8024719,0.780199672,0.9904386,0.7809092,2.098357063,1.485356287,283.2311083,7.60476465,0.006518844,4.351393909,100142.6902,321.5069873,118.413606,97.26789093,2.155403852,11.59999847,22,41,37,1.399999976,29,37,34,1.350000024,33,0.01,0.507381347,847.3477484,1,0,Triassic Sandstone,loam,clay loam
684,Annual,499801,433899,53.791831,-0.486486,0.77753025,0.70546293,0.89914924,0.924069051,1.0001647,0.7232671,0.61654836,0.6332126,0.7924905,0.821051852,0.99652773,0.6975754,1.984446878,1.467332164,282.8913795,6.699781022,0.006449838,4.648615057,100092.8072,318.8060323,120.3289575,84.10964966,1.321807861,30.80000305,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,5.611007832,288.7819269,51,0,Chalk,loam,clay loam
687,Decadal,459726,427307,53.738723,-1.095989,0.95815635,0.93555343,0.9797603,0.971047778,0.9976859,0.9388586,-5.6969175,0.13830316,0.80723834,0.78011248,1.0904866,1.8349807,1.720262868,1.468224226,283.4047885,7.170043959,0.006549059,4.424227914,101338.5812,321.8100982,117.1358792,6.41206646,0.684981883,1,10,76,14,1.580000043,26,60,14,1.409999967,33,0.01,3.547902102,224.0116843,51,0,Triassic Sandstone,sandy loam,sandy clay loam
690,Annual,629363,167872,51.363571,1.293431,0.74819314,0.8466716,0.8674269,0.867770701,1.0038451,0.9230669,0.24226457,0.7756973,0.7841078,0.80642189,1.0457228,1.040151,1.556516979,1.538542388,284.4301866,6.701862052,0.007056661,4.737334858,101129.7361,322.8799301,122.4891112,3.926679611,0.69535321,0,8,76,16,1.610000014,8,76,16,1.116897106,550,0.015,51.53270867,511.5756333,1001,0,Chalk,sandy loam,sandy loam
702,Annual,581321,319657,52.744109,0.68473,0.9393564,0.9101711,0.97268105,0.965007638,0.99691814,0.914482,0.80644196,0.92178094,0.9391916,0.873892411,0.9907409,1.0483208,1.926506023,1.53879884,283.4578469,7.787020949,0.0066111,4.995744646,100466.3947,319.8170384,120.6654655,80.15976715,0.131170928,5.699996948,19,37,44,1.409999967,31,31,38,1.330000043,550,0.015,53.70086457,53.61539872,1001,0,Chalk,loam,clay loam
709,Multiannual,503140,215900,51.832194,-0.5046,0.96816105,0.9476972,0.9846941,0.983601517,1.004114,0.95015657,0.49409527,0.72845066,0.8047404,0.803592842,0.9919693,1.1885428,1.778039429,1.497130498,283.3051504,7.941128241,0.006561177,4.288956378,99520.07719,319.6074896,119.8892743,156.6808929,7.2409935,6.600006104,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,25.31795385,208.4883938,101,0,Chalk,sandy clay loam,clay loam
710,Annual,416545,199235,51.691621,-1.762037,0.66423213,0.84659404,0.8624724,0.884299917,1.0674946,0.9919911,0.37581766,0.7514963,0.8435991,0.901687603,1.0880193,1.1718966,1.861938662,1.450172429,283.8387469,7.806790904,0.006783092,3.613897296,100473.7561,323.4873193,119.8460197,78.42441559,0.084516384,4.099998474,19,45,36,1.419999957,27,39,34,1.360000014,0.1,0.06,2.654283117,132.733198,51,0,Oolites,loam,loam
711,Annual,365161,88822,50.697988,-2.494645,0.9296577,0.94240975,0.96444726,0.973235431,1.0123596,0.95641273,0.92295575,0.8911274,0.96487427,0.96584585,1.0392741,0.90472704,2.977163201,1.434165872,283.9611853,7.90585989,0.006951687,4.470724433,100229.6838,322.9401542,118.7133583,77.65643311,2.584362745,0.899993896,19,37,44,1.409999967,0,0,0,0,550,0.015,2.593172441,353.0976433,101,428.0833435,Chalk,loam,
717,Annual,415095,196165,51.664059,-1.783145,0.8174484,0.6996906,0.9380415,0.944925713,1.035459,0.7083006,0.72561854,0.5817325,0.9089841,0.898263114,0.9998174,0.5917565,1.820481924,1.448942286,283.8651215,7.806790904,0.006794896,3.619179072,100510.1261,323.6030817,119.7520559,75.81097412,0.587736845,1.600006104,22,42,36,1.399999976,25,41,34,1.379999995,0.1,0.06,2.396403253,126.2516351,251,0,Oolites,loam,loam
719,Multiannual,583440,331530,52.850006,0.722737,0.87818813,0.79862475,0.9487295,0.947524428,1.026242,0.8070378,-0.027724385,0.29351246,0.47623613,0.717321175,0.82992566,0.5574281,1.974698799,1.552929141,283.5351189,7.787020949,0.006648376,5.065910669,100744.4825,320.2749041,122.4786832,46.28410339,1.233706594,0,10,81,9,1.590000033,23,67,10,1.440000057,550,0.015,59.93571137,30.1002305,1001,1985.223022,Chalk,loamy sand,sandy clay loam
725,Multiannual,544949,212362,51.791132,0.100289,0.8124323,0.7837783,0.9097618,0.829361023,0.9979702,0.8035204,-0.37176204,0.51888436,0.7380315,0.843505186,0.96117973,0.59833205,1.676451256,1.500161018,284.0164261,8.170865377,0.006763938,3.628920621,100893.9953,322.1400286,121.8115783,44.9877243,1.28063035,5.900001526,21,39,40,1.399999976,21,41,38,1.399999976,100,0.005,29.74131844,1253.030684,101,0,Chalk,loam,loam
734,Annual,555158,237027,52.009983,0.259287,0.8279581,0.79725105,0.92606384,0.92425868,0.99682397,0.81124043,0.58509517,0.57512254,0.87755525,0.86989708,0.9926676,0.5932152,1.507119389,1.51200177,283.6773621,8.084611253,0.006646744,4.504361436,100341.1705,320.5596793,117.3755417,89.87503815,3.488032818,16.29999542,49,19,32,1.24000001,51,18,31,1.230000019,550,0.015,54.03012973,245.4958838,5001,0,Lower Greensand,clay,clay
737,Decadal,447443,466389,54.091214,-1.276142,0.7641031,0.80241716,0.87756634,0.861866158,1.0037583,0.8449703,-3.1777396,0.6399516,0.8261987,0.740538345,1.0416371,1.3125688,1.81675794,1.446443348,283.159705,7.298685801,0.006469717,4.386439888,100959.3667,320.6528703,116.4731821,20.93717957,2.007177353,9.600000381,5,89,6,1.700000048,5,89,6,1.700000048,33,0.01,1.61347698,57.62744579,251,57.73958206,Triassic Sandstone,sand,sand
739,Annual,577902,279029,52.380389,0.612361,0.8451781,0.748853,0.93847877,0.933720678,0.99524045,0.7565515,0.795142,0.8681,0.92903787,0.90090321,0.97926617,0.8907662,1.680065718,1.496960525,283.8724833,8.134556528,0.006700518,4.042608575,101095.7359,321.4421237,119.0688371,48.78324127,1.019212723,23.60000229,8,76,16,1.610000014,8,76,16,1.150323987,550,0.015,54.91569087,124.7592273,5001,13875.83301,Chalk,sandy loam,sandy loam
745,Annual,457050,139850,51.155066,-1.185638,0.93535495,0.94561183,0.9700935,0.975452786,0.99571127,0.9547758,0.9102947,0.9225651,0.9551579,0.954243683,0.9983617,0.93689245,2.185049294,1.422543612,283.7951198,8.427272862,0.006797649,3.470531626,100203.0333,321.5775248,120.2365297,112.1908951,1.272776127,8,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,40.44165394,75.20337096,1,323.7802734,Chalk,sandy clay loam,clay loam
746,Multiannual,343906,349183,53.036956,-2.837988,0.70901084,0.8117908,0.84370285,0.864395586,0.99969584,0.89515173,-0.04309511,0.30363458,0.42287168,0.449606853,0.99393624,0.6103741,1.764512594,1.408765534,283.6448634,6.877820409,0.006695652,3.761542581,100957.1464,324.3745367,116.0118994,36.13990021,0.559446454,7.900001526,19,37,44,1.409999967,31,31,38,1.330000043,33,0.01,4.352954397,82.15152641,1,0,Triassic Sandstone,loam,clay loam
750,Annual,596282,312398,52.673717,0.90174,0.8989634,0.8521616,0.95265925,0.946348138,0.9997216,0.85994816,0.7464631,0.78856784,0.87635016,0.894922787,0.97235894,0.8307384,1.885377871,1.503126482,283.6548345,7.787020949,0.006673981,4.364073935,100788.0386,320.4217264,120.2326415,51.0389061,2.757305145,14.29999924,19,45,36,1.419999957,27,39,34,1.360000014,550,0.015,67.06232614,284.717091,1001,0,Chalk,loam,loam
752,Annual,496522,445190,53.893897,-0.5327,0.92350197,0.8658339,0.9657763,0.96808405,1.0022494,0.870292,0.8463905,0.76569384,0.94583535,0.941260294,1.0258814,0.7735147,1.921358164,1.461548035,283.1284009,7.297097527,0.006516695,4.646610087,100910.1604,319.922189,119.7362188,31.34250069,1.418153644,11.99999809,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,10.60895361,59.58638701,51,3073.374023,Chalk,loam,clay loam
762,Annual,491101,436199,53.814091,-0.617829,0.7642147,0.75943387,0.88291216,0.899864617,1.0452882,0.79479027,0.45594734,0.43571907,0.8337816,0.874396967,1.2879335,0.54406273,1.920536691,1.458717465,283.1355574,7.297097527,0.0065065,4.59354865,100834.2661,320.0651644,118.7470235,39.56718445,2.450745344,4.900001526,19,37,44,1.409999967,0,0,0,0,130,0.0005,4.409345371,95.93705853,51,0,Triassic Sandstone,loam,
768,Annual,418025,204515,51.739048,-1.740355,0.86006534,0.82606775,0.9319866,0.94513888,0.9983711,0.8399254,0.84683996,0.74158025,0.9433267,0.954026691,0.98570865,0.7482768,2.000164292,1.428322123,283.645672,7.806790904,0.00672222,3.612444189,100112.2964,322.6219603,118.4693051,108.1365662,5.97275877,13,19,37,44,1.409999967,31,31,38,1.330000043,184,0.02,2.519601438,76.78066244,251,0,Oolites,loam,clay loam
769,Multiannual,344325,322295,52.795322,-2.827121,0.57234466,0.6022612,0.78715336,0.79800581,0.9980008,0.6640139,0.1491546,0.32544082,0.5668725,0.616252155,0.9949104,0.48288986,1.915717415,1.411574557,283.4455362,7.561281574,0.006658467,3.80493121,100344.0808,323.3250008,117.2954248,81.01083374,2.706865788,4,9,77,14,1.600000024,17,67,16,1.480000019,33,0.01,0.044718539,54.73335412,1001,0,Triassic Sandstone,sandy loam,sandy loam
779,Annual,509575,468102,54.097144,-0.325922,0.926887,0.834623,0.9724078,0.974383232,0.971702,0.8394157,0.7365734,0.75330347,0.8729631,0.865014913,0.89896446,0.81422496,1.953121578,1.424632961,283.0330103,6.475027417,0.006526718,4.030451604,100547.2986,319.2278827,121.0352852,27.86746216,1.36724937,0.200000763,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,6.114642445,59.24053916,51,0,Corallian Limestone,loam,clay loam
783,Multiannual,571102,167825,51.383677,0.457453,-0.12251198,0.69593227,0.7520954,0.721997629,0.99512565,0.8239998,0.048461974,0.47028124,0.6928499,0.676413401,0.9963668,0.56843734,1.733022995,1.516582878,284.1439696,8.545290384,0.006887195,3.608643737,100843.7147,321.9544965,126.5577701,74.29995728,2.898566484,16.60000229,21,44,35,1.409999967,25,40,35,1.370000005,550,0.015,22.23398519,1304.739508,251,0,Chalk,loam,loam
786,Annual,417320,200058,51.698998,-1.750784,-0.20014536,0.15071052,0.86728287,0.882090187,1.0083817,1.8388302,-1.2452071,0.09999299,0.70610285,0.71030412,1.0571421,1.8487641,1.880339538,1.447115084,283.8400621,7.806790904,0.006781806,3.611160313,100482.1349,323.4913511,119.5336275,78.72499084,0.341239542,3,19,45,36,1.419999957,27,39,34,1.360000014,0.1,0.06,1.599296066,130.2168448,251,0,Oolites,loam,loam
801,Annual,457045,177915,51.497301,-1.179628,0.7947954,0.7224722,0.90837646,0.90883582,0.99793977,0.7380411,0.84807575,0.853535,0.9225837,0.901910581,0.9988651,0.8756724,1.831708651,1.522668816,283.6200665,8.427272862,0.00670658,4.259400584,100018.4152,321.4429411,123.2438343,130.9153137,2.418182135,31.40000153,11,35,54,1.49000001,20,37,43,1.399999976,550,0.015,15.88869595,145.7490284,51,0,Chalk,silt loam,loam
813,Multiannual,342881,368122,53.20707,-2.856651,0.6342012,0.6531466,0.82520485,0.84217881,0.99817884,0.7004188,-1.6894624,-0.12811005,-0.06937932,-0.058830276,0.9951596,0.6407893,1.906736033,1.449472569,283.5036298,6.877820409,0.006641844,4.48374104,100820.9352,323.7649335,115.9822814,41.11271667,0.471231937,4.399997711,19,37,44,1.409999967,31,31,38,1.330000043,33,0.01,0.166645869,1066.681227,101,0,Triassic Sandstone,loam,clay loam
814,Annual,418320,138780,51.147988,-1.739464,0.9049841,0.9416317,0.96860325,0.977364809,0.9953454,1.0489852,0.74732876,0.8895943,0.8951884,0.876844721,0.9955108,0.9655954,2.15010953,1.473731153,283.8438766,8.146276078,0.006832374,3.57229951,100255.1687,322.4755932,124.5942104,97.71122742,2.543733358,3.900001526,19,37,44,1.409999967,0,0,0,0,550,0.015,13.41239013,178.4716516,51,0,Chalk,loam,
816,Annual,416905,196385,51.665986,-1.756966,0.63682014,0.7321726,0.86558986,0.871832146,1.1222459,0.80322427,0.74967444,0.68112767,0.9298258,0.927110219,1.0977395,0.7047016,1.809583788,1.448117344,283.8696487,7.806790904,0.006794345,3.612865157,100519.3649,323.5934913,119.6454719,74.39199066,1.020208001,1.5,19,45,36,1.419999957,27,39,34,1.360000014,0.1,0.06,4.00277147,152.7777447,251,0,Oolites,loam,loam
819,Annual,451385,174845,51.470241,-1.261601,0.92658544,0.9183236,0.9637282,0.961523859,0.9974597,0.92686397,0.57465017,0.83703065,0.879753,0.872305917,0.9796813,1.1081063,1.977601317,1.422557428,283.6832104,8.427272862,0.006730684,3.51067988,100133.1838,321.7828996,118.8019101,115.2714081,12.85370922,5.400001526,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,22.00320059,119.1646506,51,0,Chalk,sandy clay loam,clay loam
825,Annual,473785,147315,51.220269,-0.944859,0.9374106,0.91888887,0.96924186,0.971021736,0.99938804,0.92494977,0.9020685,0.89506155,0.95124143,0.944255389,1.001971,0.90709835,2.061007675,1.413695688,283.7281127,8.449890581,0.006764336,3.449819249,100109.1571,321.1226192,119.3373813,125.4695282,3.389561892,17.40000153,22,42,36,1.399999976,25,41,34,1.379999995,550,0.015,25.35315055,174.6075427,251,0,Chalk,loam,loam
831,Annual,436232,479718,54.21191,-1.445937,0.7277713,0.6316216,0.88479316,0.888310223,1.0007175,0.6501025,0.5686717,0.5431562,0.8414359,0.850151383,0.93430406,0.576625,1.806516976,1.381987387,283.089247,7.298685801,0.006439659,3.584917396,100916.6811,320.4194165,115.3425454,21.79026985,5.231495857,1.799999237,9,77,14,1.600000024,17,67,16,1.480000019,33,0.01,3.725720824,53.70144044,251,0,Triassic Sandstone,sandy loam,sandy loam
833,Multiannual,309010,88029,50.684774,-3.289347,0.8399221,0.9138729,0.9238515,0.906717022,0.9998541,1.0402434,-0.48425376,0.4996199,0.522841,0.543069646,0.99079365,1.1503881,2.449123765,1.500586575,284.4427173,7.064950844,0.007167224,3.977864094,100986.0773,326.3881216,127.8300577,29.76581192,4.057991505,19.80000114,5,89,6,1.700000048,5,89,6,1.700000048,33,0.01,2.988105589,309.8462162,51,0,Triassic Sandstone,sand,sand
835,Annual,620949,156972,51.269044,1.166016,0.59006834,0.55571336,0.8762965,0.871607855,1.2063718,0.6265052,0.22650707,0.44014996,0.8810605,0.852632355,1.4125053,0.6406598,1.754819274,1.500708647,284.3876329,6.701862052,0.007066005,3.863364772,101034.2564,322.804202,125.6027963,10.32230854,0.25000909,0,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,37.99466094,288.7508259,1001,0,Chalk,loam,clay loam
836,Annual,620950,156970,51.269025,1.166029,0.330023,0.560117,0.7642982,0.703700678,0.82081676,0.6746792,0.619554,0.63096833,0.7943634,0.764112913,0.9857673,0.6939048,1.754819274,1.500708647,284.3876329,6.701862052,0.007066005,3.863364772,101034.2564,322.804202,125.6027963,10.49419594,0.371400893,0,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,37.99410646,288.6226589,1001,0,Chalk,loam,clay loam
837,Multiannual,486225,192835,51.627728,-0.755711,0.34376132,0.578823,0.8158617,0.804921014,1.0015086,1.3787954,-0.45037687,0.27897286,0.7653261,0.63905295,0.9954435,1.68177,1.983515879,1.420361296,283.7739823,8.154764635,0.006723053,3.490947299,100354.939,321.8508616,117.1919804,77.50005341,4.83494854,10.09999847,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,18.68824068,1446.256253,51,0,Chalk,sandy clay loam,clay loam
840,Annual,425455,322305,52.797701,-1.623906,0.7237973,0.7344805,0.8577137,0.869630024,1.0127292,0.77618825,0.6297172,0.75974256,0.8423456,0.870508754,1.0453537,0.824471,1.89972618,1.406596715,283.5838492,7.60476465,0.006627565,3.599766257,100727.3277,323.1853752,114.2871922,46.08796692,3.000210047,0,10,75,15,1.580000043,15,68,17,1.50999999,33,0.01,0.110234031,1276.273598,501,36336.15625,Triassic Sandstone,sandy loam,sandy loam
856,Annual,420776,368997,53.217615,-1.690313,0.71319497,0.83208567,0.8528751,0.890902706,0.9978438,0.91910166,0.8172997,0.8482461,0.90993893,0.921626245,0.99801123,0.87787783,2.750438117,1.28695074,282.8080446,6.480668222,0.006391162,2.082502991,99506.87284,319.6748341,117.0310224,153.2779846,3.453789473,7.199996948,24,48,28,1.399999976,34,41,25,1.330000043,20,0.01,10.05063628,59.823258,1,0,Carboniferous Limestone,sandy clay loam,clay loam
861,Annual,599467,291039,52.480796,0.935934,0.8059417,0.67386067,0.93253636,0.956576595,1.0017414,0.68092054,0.7313739,0.76232,0.952559,0.934316632,1.0275825,0.76874346,1.712322017,1.512598595,283.8961968,8.134556528,0.006726243,4.298598318,101230.3954,321.2635399,119.722433,27.8012886,5.625906944,9.600000381,19,37,44,1.409999967,31,31,38,1.330000043,550,0.015,71.2730254,100.4924611,5001,8.77319622,Chalk,loam,clay loam
865,Annual,434655,146655,51.218044,-1.505184,0.8448506,0.9043356,0.9201459,0.949937667,0.99777377,0.94737035,0.7223086,0.76676804,0.8509221,0.911112052,1.001504,0.82063985,2.010240963,1.440258614,283.9825137,8.146276078,0.006855355,3.529724925,100570.0288,323.002044,120.5695031,73.50700378,4.684915066,0.099998474,19,37,44,1.409999967,0,0,0,0,550,0.015,31.14291858,642.9133648,1,0,Chalk,loam,
870,Annual,426755,109725,50.886395,-1.621011,0.90333384,0.8526371,0.95574236,0.938369374,1.0025573,0.8594648,0.82080525,0.7566859,0.91937816,0.908468231,0.99680305,0.7704551,2.468236579,1.513693945,284.1279568,7.617962865,0.006940226,4.274952906,100692.7812,323.0032139,124.4029162,77.1333847,3.250163555,34.90000153,9,77,14,1.600000024,17,67,16,1.480000019,75,0.05,26.6989247,73.63705273,251,0,Chalk,sandy loam,sandy loam
871,Annual,500472,453664,53.969283,-0.469833,0.83453166,0.8305569,0.9170537,0.937634375,1.0066133,0.85239637,0.6297374,0.6776049,0.9165291,0.941116175,1.0560999,0.69369376,1.811664838,1.455585247,283.1809874,6.699781022,0.006541652,4.688146033,100865.2691,320.089053,118.6122225,22.5427742,0.388129622,3.600000381,24,47,29,1.389999986,34,39,27,1.330000043,550,0.015,15.83675045,118.6723237,51,0,Chalk,loam,clay loam
873,Annual,405920,201920,51.715973,-1.915703,0.8834164,0.91483516,0.93990266,0.954337712,1.0001076,0.9396572,0.85716057,0.8543838,0.95240873,0.952346296,1.0284595,0.8653561,2.062760131,1.48949855,283.6072702,7.806790904,0.006724651,4.406065636,100016.794,322.5815799,120.0010869,108.977951,3.031821012,9.200004578,49,19,32,1.24000001,51,18,31,1.230000019,184,0.02,2.630493155,212.9803408,51,0,Oolites,clay,clay
895,Annual,433596,177933,51.499338,-1.517401,0.8891514,0.9045954,0.9453232,0.943399868,1.0490173,0.9390923,0.6021136,0.70068526,0.86713094,0.870332999,1.2284325,0.8594518,2.024808327,1.435002961,283.4631794,8.146276078,0.006675898,3.554417954,99666.98657,321.1061398,120.7730699,121.2497711,2.62139535,0,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,28.30368775,60.91964193,51,0,Chalk,sandy clay loam,clay loam
903,Annual,443455,129215,51.060632,-1.381291,0.8574385,0.8736696,0.9266119,0.944129521,0.99851096,0.89718336,0.8880054,0.7939231,0.9622508,0.933741425,0.9919361,0.79757094,2.365553119,1.485052532,283.6659555,8.427272862,0.006775077,4.246697218,99907.21554,320.9852136,122.7514224,118.200325,3.774055243,27.19999695,19,37,44,1.409999967,0,0,0,0,550,0.015,34.73472705,487.903101,1,0,Chalk,loam,
906,Annual,418834,197239,51.673603,-1.729029,0.7094208,0.7615564,0.84396553,0.870348891,1.0135876,0.820214,0.73054856,0.7034099,0.86452216,0.856503041,1.0055008,0.73621994,1.79282585,1.51091308,283.8445011,7.806790904,0.006784408,4.36257222,100474.0404,323.4564719,120.6167521,73.32284546,0.66105175,1.200004578,51,17,32,1.220000029,52,19,29,1.230000019,0.1,0.06,4.488604095,155.0005802,251,0,Oolites,clay,clay
