No,Wavelet transform,easting,northing,lat,long,NSE_train,KGE_train,Pearson_r_train,Spearman_r_train,Mean_ratio_train,STD_ratio_train,NSE_test,KGE_test,Pearson_r_test,Spearman_r_test,Mean_ratio_test,STD_ratio_test
2,Annual,420565,199295,51.692029,-1.703877,0.80090415,0.8355119,0.8960498,0.868432847,1.01614,0.87355036,0.84490275,0.75349665,0.93669385,0.938939063,1.0197626,0.76258755
10,Multiannual,564245,171712,51.420622,0.360804,0.8527036,0.85561347,0.92491645,0.931625411,0.998571,0.8766803,0.72419775,0.64227086,0.8976554,0.897101146,0.990808,0.6573473
16,Annual,559541,251790,52.141359,0.329989,0.8894457,0.8596747,0.9484755,0.949338571,0.99660796,0.86952096,0.75516856,0.762575,0.9243569,0.907990781,1.0121654,0.77527684
19,Annual,398635,198815,51.688083,-2.021137,0.793771,0.80537647,0.89268905,0.882311662,1.0017601,0.83764416,0.7693226,0.83751285,0.89692473,0.867649139,1.0288185,0.87774247
20,Decadal,343971,449275,53.936531,-2.854924,0.79673266,0.78263676,0.90026987,0.866730284,0.96530324,0.81000984,0.66592807,0.79406685,0.87206125,0.892132948,0.9750887,1.1594396
25,Annual,578560,259851,52.207941,0.611861,-0.12437475,0.15805995,0.25839424,0.20662363,0.99864554,0.60140276,-0.31759143,-0.061370373,0.0490392,0.097992464,1.001157,0.52864426
27,Annual,448933,465244,54.080785,-1.253548,0.48940355,0.5329989,0.702408,0.641050334,0.9907702,0.6402196,-0.56394446,0.31976837,0.66511595,0.648200942,1.5150921,1.292002
28,Multiannual,607216,229729,51.927485,1.012393,0.72742414,0.76833624,0.8559171,0.850080035,1.0079905,0.81877124,0.43716353,0.5114664,0.7716156,0.79878413,1.0418566,0.57017124
30,Annual,396769,197268,51.674166,-2.048116,0.8998925,0.89114857,0.9498131,0.951480012,1.0056115,0.90357196,0.8934066,0.896511,0.96370894,0.965571232,0.92128056,0.9434658
39,Annual,565789,308887,52.652362,0.44945,0.75506294,0.7885593,0.8700806,0.872241386,0.99897844,0.83318824,0.66807055,0.8208473,0.88407993,0.884611683,1.0048825,1.1365145
40,Annual,425845,177785,51.498413,-1.62907,0.9682122,0.95651174,0.9843987,0.986146224,1.0074993,0.9601054,0.91678625,0.907416,0.9617609,0.965466836,0.97099346,0.9208283
41,Annual,413670,155000,51.293964,-1.805328,0.7968165,0.730113,0.906976,0.915938193,1.0065525,0.7467375,0.76279765,0.636752,0.9128385,0.922648785,0.9995292,0.6473657
43,Annual,448976,432699,53.7883,-1.258096,0.6988946,0.7682558,0.8368523,0.88830592,0.999439,0.8354196,0.6861955,0.6818373,0.8388597,0.865977404,1.001152,0.7256673
44,Annual,410831,173495,51.460324,-1.845486,0.9605807,0.93797296,0.981056,0.978850234,1.0061429,0.9412572,0.8929956,0.796789,0.9615704,0.962303259,1.0260257,0.8021605
47,Multiannual,353845,323455,52.806649,-2.686111,0.80770427,0.89304173,0.92414534,0.907302589,0.9975523,0.92463523,-0.17246675,0.45689714,0.67902684,0.675082365,0.9989157,1.4381124
56,Annual,453385,171915,51.443713,-1.233251,0.8700203,0.8869894,0.93316627,0.916763115,1.0022359,0.90889865,0.71742547,0.877264,0.9121923,0.930761704,1.0256176,1.0818416
58,Multiannual,551843,166864,51.380518,0.180509,0.76921445,0.7877698,0.89414084,0.882352003,0.9981237,0.8160665,0.5490618,0.50064754,0.7731512,0.679679451,1.0004282,0.5551499
63,Annual,448505,129295,51.060948,-1.309225,0.68110585,0.71682256,0.8346889,0.903974418,1.0147785,0.77056086,0.61861,0.7527149,0.82164943,0.89134006,0.97998184,0.82988507
67,Annual,442090,472497,54.14657,-1.357128,0.8165203,0.82912475,0.92686605,0.917177911,1.0259278,0.84776115,0.618109,0.88854724,0.922973,0.913318344,1.0519954,0.93848133
75,Multiannual,383541,264701,52.280196,-2.242666,0.8498549,0.82510644,0.92614686,0.931419838,0.993969,0.8415801,0.56672364,0.65601325,0.7583755,0.786493298,0.9849892,0.7556258
79,Annual,518302,448799,53.921812,-0.200043,0.703473,0.6980865,0.8473039,0.821313203,1.0206689,0.7403693,0.18101394,0.33645195,0.6561533,0.674881262,1.235225,0.48353654
82,Annual,427625,287725,52.48674,-1.594605,0.8840007,0.8986168,0.9419868,0.951793552,1.0034702,0.91692895,-0.08660114,0.6315835,0.673448,0.638319674,0.96977216,0.83213025
85,Annual,464601,421302,53.684177,-1.023343,0.78759146,0.6843403,0.91459876,0.913029639,1.0429424,0.6991625,0.6071019,0.48216176,0.8883892,0.907804475,0.8154545,0.52921176
89,Annual,462352,481645,54.22672,-1.045082,0.6945796,0.69633675,0.8411795,0.8744402,0.9971501,0.74119693,0.6926038,0.7199532,0.84284705,0.91690005,1.0055453,0.7682714
90,Annual,386475,262865,52.26377,-2.199586,0.73857987,0.69786376,0.8717566,0.886219372,1.0086193,0.72656757,0.619565,0.6333456,0.81708956,0.863517064,1.0786319,0.6921106
94,Annual,332235,325805,52.825485,-3.007123,0.84960735,0.8863155,0.93218285,0.928321748,1.083345,0.96286887,0.7660716,0.88209665,0.88646543,0.863128639,0.97072726,1.0124182
99,Annual,355825,319105,52.767714,-2.656152,0.6220272,0.78928566,0.84418154,0.824949767,1.0010931,1.1418505,0.6679453,0.81375414,0.85943544,0.879191079,1.0009716,1.1221867
107,Annual,419454,172560,51.451688,-1.721421,0.9563258,0.9503741,0.97823024,0.97982707,1.0027913,0.9554918,0.8757769,0.8398588,0.94581187,0.942251611,1.0269226,0.85173017
111,Annual,576126,301843,52.585849,0.598347,0.84704924,0.829191,0.9309783,0.929623297,1.0049908,0.84383935,0.77030814,0.82112914,0.9315897,0.929292946,1.0131652,0.8352553
116,Annual,415687,146780,51.22,-1.776759,0.822413,0.761444,0.91794753,0.911801345,0.99761575,0.77601457,0.42831278,0.6966059,0.8393888,0.823624506,0.90217406,0.7619237
117,Annual,415674,146792,51.220108,-1.776945,0.7918268,0.75953543,0.9120481,0.909897176,1.0289415,0.77807915,0.74578947,0.77056056,0.90105087,0.8957853,0.9657236,0.795855
118,Annual,404780,193710,51.642166,-1.932313,0.59216475,0.801255,0.80677295,0.824741771,1.0306638,0.9650397,-0.22455621,0.61670935,0.7389189,0.771431695,1.1838316,0.7879789
128,Annual,479475,148665,51.231643,-0.863102,0.91818875,0.92279047,0.9585296,0.962526517,1.0012052,0.9348848,0.6565553,0.8565382,0.9035088,0.896112111,1.0542662,1.0912476
131,Multiannual,572288,171659,51.41776,0.47634,0.24952412,0.58369106,0.6091974,0.498040703,0.99881727,0.8565285,-0.7718607,0.2642842,0.5007427,0.478637075,0.9955193,0.459632
136,Multiannual,552259,226414,51.915438,0.212382,0.889691,0.8659707,0.9636406,0.959913126,0.99338305,0.8711672,0.7390735,0.6815647,0.91553605,0.909585729,0.99264485,0.6930596
139,Annual,607453,285624,52.42921,1.049995,0.74697995,0.7548883,0.8685912,0.881529306,0.9956287,0.7931379,-0.57894886,0.6296883,0.6587026,0.678982977,1.0624541,0.8705943
143,Annual,552677,163876,51.353447,0.191201,0.8715595,0.8245738,0.94004387,0.947424216,1.0128425,0.8356401,0.18324709,0.70085824,0.75028485,0.775315731,1.1091582,1.1233444
146,Annual,433405,153605,51.280609,-1.522434,0.7596698,0.8852448,0.88835585,0.911403374,0.9983962,0.9735101,0.5432042,0.7728088,0.78435427,0.80978548,0.9986383,0.9285115
151,Annual,446155,152255,51.267583,-1.339817,0.9123493,0.8963299,0.95713305,0.963133612,1.0075269,0.90590847,0.8963517,0.904791,0.9645817,0.959694784,1.0317645,0.9175302
153,Annual,401936,206076,51.753367,-1.973348,0.8410595,0.7936121,0.92472345,0.939865095,1.0182548,0.8086992,0.7351731,0.6542376,0.9313978,0.942206518,0.8228164,0.7111211
157,Multiannual,557690,167110,51.381135,0.264566,0.6771177,0.7540038,0.8364244,0.791748253,0.99871653,0.8162746,-2.450575,0.65948915,0.7752456,0.717638442,1.0084257,0.7443419
164,Decadal,334360,392220,53.422661,-2.989207,0.9236142,0.91732717,0.9652746,0.960231862,0.99757075,0.9250144,-16.22468,-0.24840534,-0.16678232,-0.206088295,0.95264465,0.5585359
170,Multiannual,414935,236635,52.027922,-1.783724,0.8580715,0.90109706,0.9281634,0.931125778,0.9921023,0.93248236,0.5375726,0.69321096,0.7987834,0.772981047,0.96888494,0.7705175
183,Annual,331455,412895,53.608095,-3.037443,0.8444166,0.913162,0.92720735,0.934181227,1.0091813,1.0464559,0.34375453,0.80379206,0.8992888,0.885520617,0.8460216,1.0681599
198,Annual,454968,202040,51.714399,-1.205771,0.66240656,0.7674073,0.81508875,0.846188427,1.0006936,0.8589122,-3.6228056,0.36709458,0.78743684,0.800336669,1.0982467,1.5880039
199,Multiannual,409685,343975,52.993009,-1.857154,0.8474894,0.8446852,0.9224785,0.925966123,0.99370146,0.86556333,-0.6301298,0.4407153,0.6877359,0.715438731,0.9044275,1.4540476
201,Annual,412835,196695,51.66888,-1.815801,0.74638367,0.76776373,0.8721839,0.869160738,1.0226068,0.80742586,0.25999713,0.81081206,0.9039689,0.921224667,1.1314394,0.9035981
208,Multiannual,577589,163996,51.347292,0.548667,0.7954532,0.7702697,0.90413284,0.89136968,0.9966492,0.79125583,0.51916313,0.4138999,0.81311274,0.784769461,0.9971035,0.44450215
212,Annual,495770,459389,54.021611,-0.539688,0.84893185,0.81479067,0.9265641,0.954275613,0.9973352,0.82999265,0.7758488,0.7145338,0.8968969,0.920095984,0.99192476,0.733926
215,Annual,539286,110151,50.874079,-0.021704,0.9369494,0.9096951,0.9696486,0.970565477,1.0036439,0.91502666,0.9154332,0.8730712,0.96123886,0.958326514,1.0088632,0.8794599
216,Annual,561311,266770,52.275407,0.362962,0.85431504,0.87388927,0.928898,0.934497078,0.99858093,0.8958568,0.8617729,0.8315597,0.9338323,0.908566875,0.99926746,0.8451048
227,Annual,513965,108505,50.864826,-0.381931,0.4159178,0.64777124,0.67878246,0.755146535,0.9992668,0.855489,-0.08734667,0.12842405,0.3933333,0.534405944,0.99629134,0.37423182
230,Annual,418175,167485,51.406099,-1.740086,0.8852371,0.9095248,0.94097483,0.944965621,0.9995845,0.9314323,0.820787,0.81829756,0.9189543,0.912927787,1.0040554,0.8374248
232,Annual,507065,102705,50.814006,-0.481634,0.71058625,0.66889673,0.86018217,0.882665462,0.9822113,0.7003951,0.72529274,0.70062727,0.8618341,0.847949036,1.00786,0.73453534
233,Annual,621914,158529,51.282648,1.180793,0.65842044,0.7918679,0.86932576,0.872712058,1.0393723,1.1571472,0.56816137,0.8124658,0.85507166,0.827300575,1.0863118,1.081954
234,Decadal,406085,343255,52.986589,-1.9108,0.28874433,0.49056774,0.567282,0.493883609,0.9980211,0.7311674,-3.095716,0.43972713,0.45345727,0.620897942,0.9662231,0.88144696
246,Multiannual,463335,389875,53.401896,-1.04886,0.1763184,0.32243216,0.4557631,0.442937442,0.99490726,0.5964202,-0.05024743,0.5634384,0.5732523,0.530031263,0.9927359,1.0917673
248,Annual,501050,457019,53.999313,-0.459914,0.8726786,0.86045253,0.9362842,0.951060387,0.99580705,0.87592,0.65610194,0.5864378,0.84952515,0.899294176,1.0261256,0.61567247
253,Annual,554105,170672,51.414123,0.214639,0.81673074,0.7874028,0.9099641,0.920568616,1.002164,0.80742294,0.41188747,0.7674374,0.8203323,0.811316104,1.027533,0.85492676
263,Annual,524940,203960,51.720449,-0.192679,0.8373239,0.8466719,0.9229926,0.906399461,0.99715096,0.86744404,0.4146,0.6276243,0.7871846,0.71238205,0.9897818,0.6946012
275,Multiannual,508420,211120,51.788235,-0.429499,0.88697076,0.8749347,0.94602245,0.946616394,0.9960404,0.8872526,0.7844149,0.95242566,0.9570205,0.969485583,0.9895857,0.9824619
278,Annual,547208,101122,50.790978,0.08719,0.6753073,0.7528901,0.8257499,0.819226199,1.0032501,0.8248182,0.5091302,0.76787424,0.87656534,0.850574797,1.01697,0.8041505
284,Annual,455860,117070,50.950362,-1.20616,0.5751331,0.72034395,0.76345813,0.805274595,1.0100511,0.85115856,0.46667367,0.31943756,0.76931727,0.761931276,1.6370287,0.9355083
295,Annual,432275,186275,51.574418,-1.535669,0.8677628,0.8503971,0.93405867,0.944621879,0.9996269,0.86571455,0.8303629,0.8276104,0.91382813,0.929972022,1.0014051,0.8506998
299,Multiannual,629311,331030,52.827962,1.402414,0.6118926,0.72079533,0.7841182,0.770810246,0.99790215,0.8229563,0.5065913,0.79997194,0.84798527,0.871154426,1.0163808,1.1289815
310,Annual,356005,320305,52.778515,-2.653646,0.6658854,0.8354839,0.8405665,0.861252227,0.99851745,1.0405558,0.7652793,0.8733416,0.9276935,0.930562972,1.0203403,0.89802194
313,Multiannual,379555,275845,52.380246,-2.301773,0.45372784,0.43866414,0.6988606,0.722946832,0.99189246,0.52634794,-0.2962141,0.26362252,0.3006147,0.370110504,1.0299371,0.7714945
315,Annual,544838,111828,50.887786,0.057817,0.7428865,0.7025094,0.87413186,0.887280324,1.0214908,0.7313081,0.7336855,0.74050295,0.8605399,0.888913621,0.98265916,0.78185296
328,Multiannual,470625,399765,53.489853,-0.937017,0.6582756,0.6459738,0.8217474,0.827470455,0.99381703,0.69418734,-0.18358672,0.75091493,0.81299603,0.772289103,0.9052474,0.86548716
334,Multiannual,453765,173045,51.453837,-1.227613,0.8281027,0.79152846,0.9163021,0.926902746,0.99866444,0.8090742,0.6679243,0.72268236,0.9110027,0.926881424,1.0421904,1.2592432
341,Multiannual,460046,422932,53.699368,-1.091986,0.9428798,0.92471033,0.97191846,0.947604069,1.0001408,0.93014413,-18.92336,-0.33390248,0.5863127,0.617944336,1.1828905,2.2548845
343,Annual,443416,173940,51.46277,-1.376432,0.96059215,0.9510167,0.98049384,0.984820878,1.001759,0.95510316,0.82592696,0.9141689,0.9242706,0.921612636,1.012424,1.0384414
344,Annual,598759,286938,52.444235,0.923082,0.8663629,0.7672836,0.9482045,0.967560006,1.0100839,0.7733476,0.89419806,0.9148682,0.96127295,0.956366745,1.0313864,0.93099225
352,Multiannual,381095,299785,52.595518,-2.280517,0.75878793,0.80504316,0.87706244,0.873469279,1.0029998,0.84872216,0.09890908,0.5809314,0.7500299,0.806072013,1.0173942,0.66409856
357,Annual,461048,132026,51.084309,-1.129802,0.93645465,0.9375234,0.9680463,0.970504893,1.0024421,0.9463701,0.8656919,0.85982484,0.9327034,0.931064989,1.0037985,0.87709635
365,Annual,522055,361935,53.140583,-0.176762,0.3420567,0.70103455,0.7459409,0.804059778,1.0304639,1.1546254,-0.46033883,0.70351166,0.7574907,0.761899991,1.1704459,0.9934334
366,Annual,522135,361785,53.139217,-0.175624,0.6291154,0.80338305,0.81958187,0.853562906,1.0244787,0.9257881,-0.056280017,0.7060236,0.81351477,0.842995065,1.1444851,0.8245919
367,Annual,522355,362345,53.144198,-0.172123,0.5957408,0.78073657,0.85376775,0.887619127,1.0079162,1.1631935,0.43513757,0.71142507,0.71383137,0.787525442,0.9948984,0.96316755
369,Annual,522305,363505,53.154631,-0.172428,0.7390757,0.85620236,0.89076483,0.887589577,1.0610375,0.9291528,0.29975742,0.6339488,0.6865464,0.741915848,0.9025949,0.83797836
372,Annual,556267,263365,52.246275,0.287521,0.8068961,0.7802479,0.9053441,0.91843662,1.0015277,0.8016867,0.7604637,0.7638099,0.8884951,0.814261342,0.99617285,0.79182506
375,Annual,430060,169400,51.422814,-1.569062,0.10326892,0.8668384,0.87367415,0.893601147,0.9945137,0.95824486,0.0325374,0.66907823,0.7334702,0.84490565,0.99630815,0.80389696
382,Decadal,430800,107988,50.870575,-1.563655,0.94430745,0.9207505,0.97406185,0.965660443,1.0079454,0.92553973,0.7149099,0.7309845,0.8556608,0.851959862,1.0129547,0.77335733
385,Annual,434544,172256,51.448238,-1.504298,0.941682,0.9270517,0.97202563,0.974035502,0.99719036,0.93268776,0.7597669,0.7715661,0.9162389,0.912491949,1.0117224,0.7878008
394,Annual,445373,466558,54.092919,-1.307761,0.7874966,0.85018665,0.8875134,0.887788108,1.0000209,0.90105385,0.6076032,0.87886316,0.90366673,0.914948099,1.0307567,1.0666975
395,Annual,638320,313500,52.66677,1.523146,0.27155417,0.6593962,0.68890023,0.715460895,0.98707134,1.1380687,0.12931013,0.6064164,0.6810027,0.780505151,1.0936215,1.2106854
397,Annual,436155,148055,51.230539,-1.483567,0.9309684,0.9086171,0.9666432,0.972654375,1.0030174,0.9149769,0.80492854,0.9402684,0.9496992,0.938626364,1.0227461,0.9771908
404,Annual,639430,313860,52.669512,1.539789,0.66829824,0.6599946,0.82724494,0.839669597,1.0410755,0.71004945,-0.06649363,-0.01947236,0.7307047,0.742180042,1.9779795,0.8981555
408,Annual,537980,212960,51.798266,-0.000452,0.74706846,0.8738227,0.8789582,0.878672789,0.9995892,1.035635,0.37990952,0.35401773,0.6462345,0.848377515,0.9987946,0.45950028
409,Annual,423870,173807,51.462732,-1.657788,0.871605,0.82774484,0.93999434,0.945770655,0.99783,0.83854914,0.8724412,0.82173395,0.9430558,0.949471374,1.0028011,0.83109695
421,Multiannual,459149,418024,53.655362,-1.106504,0.83345866,0.8808162,0.9144418,0.908458218,0.99406964,0.9172406,-6.0343785,0.52371204,0.6096346,0.62461923,1.1363543,1.236379
425,Multiannual,355695,325825,52.828108,-2.658992,0.73407555,0.85618454,0.8622538,0.879812967,1.0002565,0.9586659,-0.4667436,0.61597365,0.8160306,0.804298838,1.0106614,1.3369344
445,Multiannual,548828,161628,51.334268,0.135029,0.88022053,0.92611575,0.94011045,0.934626188,0.99886835,0.9567477,0.47364545,0.62553596,0.8417548,0.823925378,1.0069665,0.66068804
447,Decadal,373595,228665,51.955832,-2.385642,0.48961848,0.5586065,0.73019814,0.712083655,0.9948995,0.65070295,0.13976717,0.2260809,0.58514774,0.584558995,1.00854,0.34672013
460,Annual,564223,251597,52.138255,0.398251,0.47261113,0.6309875,0.71564734,0.71150171,0.9987799,0.7648171,0.39469397,0.47561646,0.6774051,0.726080256,1.0013717,0.5865912
467,Annual,416534,171759,51.444578,-1.76348,0.95096266,0.9331687,0.9759779,0.97583146,1.0038344,0.9377535,0.8954774,0.8414633,0.96294355,0.966542329,1.0423226,0.85177916
473,Decadal,439486,472957,54.15091,-1.39693,0.88696134,0.8688363,0.94434696,0.949160406,0.99649405,0.8812826,0.8253652,0.92407143,0.93474364,0.918733663,1.017856,1.0344702
476,Multiannual,497340,188104,51.583392,-0.596496,0.9415143,0.93201804,0.9729917,0.973049663,0.9967134,0.9377004,0.6058544,0.8476888,0.9331269,0.924898363,0.9848387,0.86399776
479,Annual,553847,248319,52.111791,0.245284,0.89119416,0.8193325,0.9529216,0.958676804,0.9935107,0.82569546,0.7818252,0.8432245,0.96442914,0.960010674,0.9339923,0.8623191
480,Annual,465785,117755,50.955476,-1.064766,0.9089245,0.88297236,0.9556844,0.962645853,1.0040601,0.8917638,0.90515834,0.85362315,0.95815533,0.955778769,1.0112865,0.86018664
481,Annual,446427,441784,53.870182,-1.295414,0.86414707,0.84283984,0.9385679,0.935042959,0.99667704,0.85538256,0.8239292,0.7622069,0.929405,0.810110184,0.9955706,0.77297133
490,Annual,463605,140495,51.160175,-1.091809,0.8595536,0.8432162,0.9412044,0.943318886,0.99646837,0.8547016,0.49428618,0.81177914,0.90990055,0.875813403,1.0109649,0.83510995
494,Annual,567377,272459,52.324693,0.454611,0.9079865,0.8111994,0.9675244,0.964439679,1.0044957,0.8140697,0.22444743,0.55657923,0.6600201,0.627287064,0.9723511,0.71668
498,Annual,328085,408245,53.565855,-3.087294,0.8046379,0.8892467,0.89910084,0.842907937,1.0009958,0.95434546,-1.2150555,0.8022954,0.8129413,0.78245846,0.95537764,0.95412356
503,Decadal,546317,205512,51.72923,0.117229,-1.2713587,0.34725016,0.6033039,0.47363395,0.9925996,0.4816772,-3.431676,0.25569057,0.44414505,0.515915558,0.9922636,0.50506544
504,Annual,428255,139755,51.156352,-1.597357,0.9376062,0.9000008,0.97062695,0.971160421,1.0020413,0.90443414,0.911549,0.9111491,0.9573357,0.939184262,0.99167275,0.9225091
510,Multiannual,469875,403405,53.522665,-0.947509,0.80784816,0.83086014,0.9021847,0.879407446,0.98702717,0.86262566,-0.15960634,0.696586,0.8477098,0.810164742,0.94076073,1.2556596
514,Annual,397915,193005,51.635842,-2.031516,0.8420478,0.82580984,0.9212975,0.921904621,1.0117999,0.84505224,0.84719735,0.73968565,0.94693637,0.932984697,1.0407199,0.7484258
522,Annual,447653,182373,51.538249,-1.314311,0.9579256,0.9479612,0.979132,0.97992248,1.0024798,0.9523933,0.92900115,0.9536562,0.9668065,0.969370996,1.0084425,1.03122
533,Annual,444535,175915,51.48044,-1.360078,0.96482897,0.94425106,0.9831247,0.984082174,1.0090758,0.9476476,0.8684921,0.93340033,0.9392419,0.922382794,1.0227458,1.0150536
535,Annual,439205,176585,51.486858,-1.436751,0.92771274,0.87101823,0.9681494,0.973573694,1.0165265,0.8761105,0.82992685,0.867257,0.92403257,0.909212678,1.0472257,0.90192205
540,Annual,537310,213570,51.803912,-0.00992,0.69831705,0.86417603,0.8672952,0.879037641,0.99746704,0.9711752,0.5447855,0.698177,0.7474851,0.748189898,0.9991126,0.83467937
546,Multiannual,457443,85007,50.661909,-1.188635,0.9519922,0.9455291,0.97641253,0.97498308,0.9982849,0.95093185,0.63103914,0.8202443,0.9132014,0.826912761,0.9823686,0.8435812
548,Annual,386235,267845,52.308536,-2.203308,0.6894457,0.67013955,0.84145105,0.844703591,1.0108824,0.71094805,0.10866147,0.60582167,0.89158237,0.914981208,0.837054,0.65784526
564,Annual,420365,178835,51.508077,-1.707952,0.87616116,0.8728769,0.93810797,0.951036513,0.99570173,0.88904434,0.49987543,0.55314386,0.77942973,0.844424686,0.9638346,0.6130618
569,Annual,444488,171762,51.443105,-1.361276,0.82414746,0.8307548,0.9188162,0.913779175,0.9975635,0.85151803,0.47194314,0.6532303,0.71305585,0.839490586,1.0022444,0.8053036
581,Annual,397799,105402,50.848131,-2.032626,0.7568412,0.75173515,0.8745861,0.882632873,0.9985137,0.7857478,0.7879473,0.7252886,0.94720167,0.953061304,0.9748457,0.7315876
585,Annual,551984,201580,51.692396,0.197508,0.48453575,0.46925896,0.7263553,0.728922182,0.996806,0.54525375,0.35885316,0.38098192,0.74602747,0.771456402,1.0124992,0.43561995
593,Annual,407606,204211,51.736551,-1.891249,0.83132493,0.8607437,0.9121922,0.911048378,1.0020047,0.8919351,0.90580624,0.8519836,0.95902234,0.957987163,1.0063502,0.8579111
594,Decadal,465405,405705,53.543909,-1.014441,0.8508018,0.82233375,0.9299412,0.892946391,0.9768347,0.8383829,0.1243701,0.6004739,0.6773763,0.679494925,1.0147288,1.2352033
595,Multiannual,465815,407825,53.562911,-1.007809,0.7427778,0.7446996,0.86607397,0.839025458,1.0009062,0.7826506,-2.7664533,0.0794875,0.17055127,0.001899974,0.945068,0.60460204
598,Multiannual,338865,332555,52.886949,-2.910011,0.86492074,0.93159723,0.9320191,0.933614737,1.0005503,0.9924366,0.16497743,0.62802994,0.7846542,0.823024381,0.98744255,1.30304
608,Annual,456404,154793,51.289482,-1.192528,0.93590426,0.9136909,0.971135,0.967226416,0.99721515,0.91870874,0.85183203,0.83768976,0.96682787,0.949386626,1.0076367,0.84129965
609,Annual,404385,197035,51.672065,-1.937981,0.6053489,0.7629112,0.85508436,0.854494277,1.0111569,1.1873224,0.14718574,0.82343847,0.8389859,0.820795341,1.06572,1.0304947
610,Annual,504962,461228,54.036348,-0.398808,0.86750644,0.8680239,0.9342698,0.950567075,0.9981985,0.8855714,0.8149158,0.7577245,0.91439414,0.934701699,1.0011803,0.773356
615,Annual,441601,439799,53.85275,-1.369071,0.73547125,0.77362406,0.85837376,0.849705414,0.9995953,0.8234009,0.76713306,0.8334356,0.88275254,0.884011894,1.004096,0.88176525
618,Annual,408913,169846,51.427547,-1.873183,0.9617076,0.94642717,0.9813355,0.982594071,1.0092797,0.9506488,0.7635375,0.7732148,0.9488771,0.952622004,1.1780734,0.8692032
625,Annual,377335,293135,52.535592,-2.335567,0.75477046,0.7197701,0.8793286,0.891905515,0.984102,0.74758315,0.6466519,0.62849724,0.83672744,0.832196876,1.073009,0.6743838
627,Annual,525135,106825,50.847419,-0.223858,0.8238362,0.771785,0.91707146,0.929901185,1.003711,0.787418,0.8779987,0.7971119,0.9491629,0.936555055,0.9920532,0.8037452
631,Annual,572219,324437,52.79001,0.55255,0.7006264,0.73580456,0.84029585,0.843951584,1.0034509,0.78956866,0.35190672,0.48653746,0.63680065,0.682007424,1.0165486,0.6374322
639,Annual,443885,186595,51.576513,-1.36811,0.93810624,0.9311197,0.96905637,0.972569041,1.0007098,0.938466,0.90113103,0.92095536,0.95680165,0.96750091,1.0112045,0.9347593
642,Annual,396079,108528,50.876232,-2.057092,0.89607215,0.87953883,0.95055306,0.957252601,0.9958104,0.89023536,0.84061795,0.72826153,0.9472772,0.932294558,0.9929297,0.73351926
646,Annual,501216,455163,53.982606,-0.457999,0.826707,0.8714614,0.9098724,0.925746922,1.0044222,0.9084622,0.5517607,0.6394384,0.8509627,0.880984406,1.0466835,0.6750201
648,Annual,407199,139101,51.15112,-1.898446,0.6295045,0.72510827,0.79552144,0.84190326,1.0090438,0.81650245,0.5809355,0.65911704,0.78889644,0.820986045,1.0302079,0.7340624
657,Multiannual,396835,271615,52.342594,-2.047873,0.9255995,0.90192735,0.963865,0.962355948,0.99544734,0.90894127,-2.0950563,0.46561134,0.50684273,0.754635948,1.0934072,1.1834207
661,Annual,541872,244476,52.080462,0.068939,0.8843358,0.8613777,0.9430865,0.939199294,1.0015268,0.87361,0.61789644,0.81765664,0.8304255,0.778532843,0.982618,0.9352599
663,Multiannual,395145,324675,52.819578,-2.073476,0.8298018,0.8564007,0.911781,0.910222195,1.002153,0.8867161,-0.92886484,0.17105561,0.6163695,0.547729846,0.9947385,1.7348198
664,Annual,386033,162933,51.365282,-2.202,0.84161615,0.78565675,0.9266472,0.930555372,0.9788976,0.7997077,0.8846734,0.75298524,0.96481174,0.951438917,0.95994276,0.7588083
666,Multiannual,517465,104575,50.828801,-0.333477,0.5713354,0.60252863,0.76456845,0.717429395,1.0111387,0.6799522,0.526482,0.8363524,0.842091,0.825767952,1.0341988,0.9740078
678,Annual,341442,104956,50.84115,-2.833027,0.62508816,0.56877875,0.8183906,0.840015249,1.0181354,0.60930824,0.6130752,0.4760967,0.875396,0.894842837,0.9419245,0.49445587
679,Multiannual,398515,318795,52.766741,-2.023441,0.7569811,0.8344358,0.87136936,0.850171583,1.0017452,0.8957781,-0.15250266,0.70444834,0.7069284,0.741128426,0.977352,0.9692318
680,Annual,430025,338395,52.942101,-1.554651,0.721408,0.7812644,0.84967434,0.873757971,0.9990448,0.8411098,0.6732769,0.7764508,0.82998675,0.78761403,0.9949433,0.8549355
684,Annual,499801,433899,53.791831,-0.486486,0.8420116,0.77982044,0.927863,0.950338844,1.0016261,0.7919793,0.6195513,0.63688403,0.79564756,0.834094242,1.0045859,0.6998797
687,Decadal,459726,427307,53.738723,-1.095989,0.9364394,0.92832,0.9716865,0.96462391,0.9814029,0.9368302,-20.005302,-1.0185959,0.69944465,0.715001846,1.1535871,2.9901934
690,Annual,629363,167872,51.363571,1.293431,0.75501883,0.8213389,0.87027466,0.860721126,1.0054725,0.877279,0.25913668,0.8083138,0.8154157,0.81272409,1.0499657,1.0132596
702,Annual,581321,319657,52.744109,0.68473,0.95381796,0.935865,0.97892994,0.974700845,0.9971238,0.9394936,0.8382872,0.8835388,0.9358113,0.871775164,0.99607664,1.0970967
709,Multiannual,503140,215900,51.832194,-0.5046,0.9719679,0.95517576,0.98637056,0.98523331,1.0027381,0.95738614,0.6084181,0.8115439,0.81856525,0.80422634,0.9908809,1.0501399
