No,Wavelet transform,easting,northing,lat,long,NSE_train,KGE_train,Pearson_r_train,Spearman_r_train,Mean_ratio_train,STD_ratio_train,NSE_test,KGE_test,Pearson_r_test,Spearman_r_test,Mean_ratio_test,STD_ratio_test
750,Annual,596282,312398,52.673717,0.90174,0.8761055,0.8303395,0.94153357,0.937840464,1.0045103,0.84079725,0.64977586,0.86395115,0.9093205,0.926380603,0.9168384,0.9419458
752,Annual,496522,445190,53.893897,-0.5327,0.9404138,0.9187799,0.9708841,0.970895655,0.99898857,0.92418504,0.83311254,0.8588928,0.9308384,0.926983173,1.0334457,0.88163936
762,Annual,491101,436199,53.814091,-0.617829,0.7152075,0.8138814,0.8477812,0.860370893,1.0190226,0.8946081,0.40255415,0.4638011,0.84328043,0.899585885,1.3828309,0.6588412
768,Annual,418025,204515,51.739048,-1.740355,0.8159965,0.80767477,0.9063857,0.913263878,0.99953014,0.83199686,0.7479011,0.69533795,0.87933004,0.87649784,1.0007974,0.7202555
769,Multiannual,344325,322295,52.795322,-2.827121,0.067540646,0.4210778,0.5008705,0.494930188,0.9958109,0.70673996,0.51770854,0.65942913,0.7543183,0.719401771,1.0028336,0.7641617
779,Annual,509575,468102,54.097144,-0.325922,0.8964534,0.7949982,0.9613395,0.960404394,0.94694984,0.8057924,0.7510534,0.6420215,0.92232054,0.895213379,0.86388576,0.6781505
783,Multiannual,571102,167825,51.383677,0.457453,-1.6351268,0.5362606,0.55321527,0.540191861,0.99200594,0.8760112,-0.68187916,-0.010192275,0.14402725,0.27199957,0.9956353,0.46354988
786,Annual,417320,200058,51.698998,-1.750784,0.44769043,0.6846206,0.8100578,0.823348252,0.9893539,1.251552,0.043049216,0.5743556,0.7561925,0.722967343,0.9633996,1.3469869
801,Annual,457045,177915,51.497301,-1.179628,0.8454588,0.91921526,0.92503923,0.9145111,0.994904,0.9703171,0.6637623,0.88005733,0.93953305,0.914712604,1.0177888,0.8979535
813,Multiannual,342881,368122,53.20707,-2.856651,0.44497913,0.6097338,0.6868005,0.705144481,0.9985323,0.76716936,-3.5435343,-0.110379815,-0.006559495,0.010410251,0.99481213,1.4687937
814,Annual,418320,138780,51.147988,-1.739464,0.91740954,0.9614187,0.96244633,0.966989371,0.9974469,0.99153244,0.90105605,0.8824093,0.9629823,0.955202639,0.9986882,1.1116062
816,Annual,416905,196385,51.665986,-1.756966,0.4644091,0.74169695,0.8316137,0.797060008,1.1743983,0.91082764,0.64800835,0.77534413,0.91941,0.894774043,1.1705725,0.8780149
819,Annual,451385,174845,51.470241,-1.261601,0.87521577,0.9208487,0.94610274,0.944421297,0.98754746,0.9433881,0.51399446,0.8155972,0.8510222,0.838260006,0.9798437,1.106789
825,Annual,473785,147315,51.220269,-0.944859,0.9112842,0.87899333,0.95744085,0.960537107,1.0016342,0.88673663,0.86677575,0.8359113,0.9368621,0.939264301,0.9961947,0.8485929
831,Annual,436232,479718,54.21191,-1.445937,0.70625305,0.7966136,0.8605653,0.866910872,1.0467732,0.8595163,0.67073536,0.67821276,0.825912,0.854068997,0.9884958,0.7296169
833,Multiannual,309010,88029,50.684774,-3.289347,0.65409523,0.83208996,0.8358788,0.773661161,1.0042833,0.9647942,-0.8167951,0.41530704,0.4300794,0.429906026,1.0109181,1.130149
835,Annual,620949,156972,51.269044,1.166016,0.7960056,0.8359669,0.89233744,0.883484094,0.9992151,0.87624836,0.5387752,0.6521096,0.8859527,0.874797132,1.2908745,0.84698576
836,Annual,620950,156970,51.269025,1.166029,0.5114054,0.5965298,0.7151367,0.704533492,1.0013686,0.714276,-0.45344162,0.3451066,0.44392046,0.45225807,1.2793237,0.7959436
837,Multiannual,486225,192835,51.627728,-0.755711,0.17081279,0.6494831,0.7217516,0.730213389,1.0070529,1.2130555,-1.372169,0.35339862,0.6434445,0.570754747,1.0102011,1.5393271
840,Annual,425455,322305,52.797701,-1.623906,0.47536987,0.7474357,0.76013744,0.761892366,0.9949938,1.0789324,0.32230633,0.6299877,0.79414195,0.825419489,1.0348258,1.3054876
856,Annual,420776,368997,53.217615,-1.690313,0.6118778,0.80009484,0.8029986,0.843465293,0.9982687,0.9660974,0.6397495,0.8288602,0.8309807,0.906612939,0.9977426,1.0267643
861,Annual,599467,291039,52.480796,0.935934,0.8166748,0.75305325,0.91588825,0.941080425,1.0014386,0.76782507,0.73752487,0.89398575,0.91643155,0.927266104,1.0233382,0.93908674
865,Annual,434655,146655,51.218044,-1.505184,0.8033419,0.8678986,0.9031106,0.908536811,1.007497,0.9105194,0.3848936,0.81325233,0.8154391,0.875762517,1.025914,0.98815095
870,Annual,426755,109725,50.886395,-1.621011,0.87699497,0.94050723,0.941483,0.915919064,1.0072908,0.9921279,0.3454951,0.6312382,0.8394343,0.807812353,1.0385525,0.6702779
871,Annual,500472,453664,53.969283,-0.469833,0.81572926,0.7737211,0.91147494,0.928095922,1.003754,0.791791,-1.241132,0.34347457,0.4074405,0.454969676,1.1582818,0.765809
873,Annual,405920,201920,51.715973,-1.915703,0.84947634,0.86987096,0.9245301,0.934713959,1.0092125,0.894393,0.8189773,0.793368,0.92418736,0.930646393,1.0204421,0.808869
895,Annual,433596,177933,51.499338,-1.517401,0.8937521,0.9086792,0.9456021,0.925369833,0.99427885,0.9268735,0.40074658,0.6779788,0.73713523,0.804591869,1.1810746,0.957433
903,Annual,443455,129215,51.060632,-1.381291,0.7995875,0.8022114,0.91597486,0.93210147,0.98510563,0.82156754,0.82703733,0.7607558,0.9326915,0.926358854,0.98999894,0.77063745
906,Annual,418834,197239,51.673603,-1.729029,0.69631445,0.72785336,0.8363023,0.850309339,0.9959221,0.7826315,0.691054,0.6751815,0.86135674,0.868030719,1.0466763,0.7099911
913,Annual,435756,130753,51.074991,-1.490995,0.8624095,0.8249266,0.9489802,0.949127606,1.0371155,0.8366915,0.8989431,0.93162507,0.9485817,0.937940523,1.0051512,0.9552275
926,Annual,455615,171065,51.435857,-1.201301,0.8473311,0.8717804,0.92411643,0.935661144,1.008233,0.8969761,0.7104086,0.8572191,0.860034,0.865356557,1.0019809,1.0281444
944,Annual,471667,139431,51.149658,-0.976751,0.5104987,0.7169686,0.73550695,0.689140793,1.0137446,0.9001965,-0.1756264,0.55179447,0.72402096,0.733686563,1.0903456,1.3414171
946,Annual,506555,108475,50.865968,-0.487194,-1.7063463,0.65762556,0.7379023,0.793220802,0.98799986,1.2199607,-2.0209477,0.5649936,0.5723129,0.623818746,0.9871508,0.92158616
956,Annual,621658,156502,51.264549,1.175872,0.8706555,0.8903228,0.93365717,0.927655988,1.0008271,0.91266835,0.81076586,0.86220604,0.9333452,0.934271789,1.0068108,0.879594
960,Multiannual,330507,91412,50.718161,-2.985744,-0.08717871,0.53663325,0.673887,0.678990179,1.001857,1.3291776,-5.192379,-0.3133279,0.40723407,0.400822954,1.0033401,2.1719553
962,Decadal,468222,428659,53.749832,-0.966908,0.53315485,0.6850723,0.7388553,0.735312705,0.9931276,0.8241162,-0.27620804,0.73980904,0.7609263,0.772725419,1.0496421,0.910121
963,Annual,498165,457075,54.000372,-0.503891,0.8594979,0.8658166,0.9280175,0.927312502,0.99904394,0.8867625,0.74980354,0.7520627,0.8975723,0.896716143,1.0479945,0.77936935
967,Annual,480775,116135,50.939008,-0.85175,0.6512903,0.84283566,0.8478826,0.877730726,1.0046797,1.0392314,0.47498053,0.7830395,0.7967229,0.855721406,1.0077785,0.9245705
973,Annual,596253,292374,52.493947,0.889457,0.7578057,0.63487196,0.9110725,0.908400617,1.0462863,0.64890534,0.688607,0.6030032,0.9022622,0.911025454,0.8333184,0.6532001
975,Annual,346365,321895,52.791934,-2.796804,0.08383626,0.07659626,0.40686125,0.555666671,0.995275,0.2923011,0.07247347,-0.05210638,0.31203857,0.249118333,0.99757534,0.20399095
977,Annual,447756,443533,53.88578,-1.274932,0.61981833,0.7460823,0.8560909,0.855687015,0.991778,0.7909637,0.76781,0.87487155,0.88200504,0.885467694,1.0016336,0.9583886
978,Annual,438175,127435,51.045001,-1.456817,0.8422134,0.84613913,0.9195207,0.938497097,1.0030918,0.8689022,0.75118154,0.7811514,0.87219393,0.882580972,0.9915054,0.82255113
989,Annual,571275,270019,52.301577,0.510509,0.835099,0.801192,0.9194208,0.92009502,0.9998882,0.8182554,0.35214424,0.7184447,0.7683917,0.765575006,0.95263034,0.84707314
991,Multiannual,593810,162941,51.332521,0.780732,0.800282,0.87816435,0.9252074,0.918998906,1.038562,0.9118931,0.15542322,0.6165847,0.7567172,0.775964321,1.1019512,0.72174424
1005,Annual,534470,215060,51.81799,-0.050507,0.33029622,0.5794215,0.6506424,0.63984374,1.0045129,0.7658753,-0.68803406,0.65258944,0.69132334,0.673616231,1.0068692,1.1592714
1009,Annual,360325,321455,52.789188,-2.589747,0.84962106,0.91681683,0.9383859,0.927429272,0.95850646,1.0374378,0.82971835,0.9018223,0.92180395,0.912246424,0.96632004,0.95111716
1013,Annual,371695,219735,51.875453,-2.412553,0.77400005,0.72443354,0.8949249,0.899953997,0.96259725,0.7480143,0.78617144,0.66043186,0.9263637,0.937272472,0.9551151,0.67156553
1018,Annual,440604,219308,51.870868,-1.411649,0.85737824,0.8634017,0.92692363,0.90989126,0.99984103,0.884593,0.82233584,0.81177634,0.9277737,0.920501324,1.0062548,0.82629853
1026,Annual,477736,484861,54.253517,-0.808327,0.75331783,0.7479909,0.8736402,0.886684963,1.015128,0.78248554,0.64231706,0.8310977,0.84119,0.846562147,1.0536027,1.0208385
1027,Annual,371067,89099,50.700804,-2.411046,0.799468,0.73021954,0.92114794,0.940005201,0.9656104,0.74430376,0.7862933,0.70737195,0.9168417,0.938179854,0.96715397,0.721367
1032,Multiannual,489819,200922,51.69986,-0.701728,0.93168163,0.8805008,0.9706849,0.947488696,0.93477356,0.9042606,0.2443893,0.6481905,0.6589334,0.676118149,0.94920224,1.069737
1040,Multiannual,479775,197855,51.673805,-0.847729,0.9083199,0.9170147,0.95840657,0.95364818,1.0038003,0.9282918,0.77613115,0.86215866,0.90782213,0.908943437,1.005171,0.8976445
1044,Annual,534170,232700,51.976568,-0.047998,0.41951412,0.58232176,0.7492,0.791178939,0.98866045,0.6661954,0.6841347,0.6594813,0.85513425,0.830886147,0.9971205,0.69184726
1049,Annual,370295,227975,51.949462,-2.433602,0.6668458,0.7658847,0.8247379,0.833385311,1.0421535,0.85061496,-0.6705409,0.46603936,0.6460932,0.630597659,1.3888669,0.90701044
1055,Multiannual,367925,332175,52.886058,-2.478114,0.81722003,0.84315133,0.90459406,0.905105642,0.9986329,0.8755125,-1.2468221,0.7453567,0.7805704,0.769519985,0.9463156,0.88247806
1056,Annual,454325,129425,51.061597,-1.226164,0.7746573,0.83153534,0.8802204,0.894137422,0.9996722,0.88153934,0.4548586,0.61116254,0.6963351,0.721628252,0.9956332,0.75717753
1060,Annual,441201,453298,53.9741,-1.373338,0.57231796,0.6544745,0.8140056,0.844862427,1.0606657,0.7151978,0.5022743,0.61668044,0.8518471,0.858876404,1.1106384,0.6642285
1061,Multiannual,310230,93968,50.738358,-3.273529,0.9049225,0.9101464,0.9523553,0.950349336,0.99777454,0.92385185,-0.3793707,0.34656048,0.42119852,0.345935886,0.9770708,0.6976005
1063,Multiannual,308505,91463,50.715567,-3.297346,0.8617579,0.93649584,0.9369168,0.932016679,1.0068614,1.0024936,-0.529335,0.5034876,0.50862175,0.315971341,0.9733998,1.0660665
1075,Multiannual,419210,116518,50.947778,-1.727915,0.06576824,0.4640252,0.47961703,0.502803085,1.0011806,0.8716705,-0.7113302,-0.12695289,-0.078794904,-0.062777823,1.0036944,0.6741025
1085,Annual,471835,149655,51.241555,-0.972307,0.82617867,0.8209614,0.9383968,0.940364933,1.0561723,0.84155697,0.7776854,0.86287016,0.90056425,0.909417207,1.0382606,0.91366917
1087,Annual,417530,200470,51.702695,-1.747725,0.4234509,0.59624976,0.8575355,0.87164455,0.92763156,1.3707927,-0.14600265,0.45437473,0.79817015,0.797307627,1.1791636,1.4742181
1088,Multiannual,381185,300905,52.605589,-2.279252,0.69726413,0.74504197,0.8379814,0.846407634,1.0308864,0.805581,0.6831305,0.70767593,0.83618104,0.856209585,1.0473148,0.76256174
1093,Multiannual,507980,215060,51.823731,-0.43465,0.9342963,0.9113803,0.9763615,0.933142051,1.0761501,1.0386775,0.76390713,0.81346214,0.8941262,0.875983988,0.9387543,0.85916
1097,Annual,421899,155400,51.297305,-1.687288,0.8930652,0.86910516,0.9509301,0.953325005,0.9748596,0.88128394,0.73589635,0.743906,0.9125861,0.913295078,0.9226386,0.77205694
1100,Multiannual,486475,195515,51.65178,-0.751439,0.81060404,0.8792974,0.90417975,0.896108817,1.0058111,0.92683154,0.59924376,0.76366544,0.79289335,0.789724355,1.0100039,0.88659596
1104,Multiannual,593350,152390,51.237917,0.768431,-0.15494335,0.49563658,0.61536896,0.581591719,1.0007505,1.3262565,0.07478416,0.5714259,0.5781512,0.514410635,1.0015862,0.924393
1112,Annual,541193,112242,50.892408,0.00619,0.5673981,0.68791676,0.7550591,0.830463612,0.9995357,0.8066119,0.62186074,0.6600169,0.8190792,0.892150356,1.0122685,0.7124158
1113,Annual,544973,160614,51.326151,0.079318,0.4177273,0.66252756,0.78152966,0.870264704,1.007326,0.74289244,0.5494547,0.68086636,0.8421161,0.863792561,1.0050012,0.72270346
1126,Annual,452805,185805,51.568647,-1.23952,0.7622112,0.8277447,0.8750703,0.888516132,1.0076358,0.8816547,-0.25898302,0.7524664,0.7763026,0.797220709,1.0646837,1.0839597
1138,Annual,471545,410005,53.581753,-0.920817,0.6967352,0.7593878,0.83494556,0.878318459,1.0037612,0.82496667,0.059645116,0.43235832,0.7846097,0.739669683,1.0056309,1.5251669
1153,Multiannual,595660,163490,51.336819,0.807556,0.4129849,0.67138505,0.7032087,0.701295011,1.032851,0.86280423,-1.4586158,0.75156283,0.79207724,0.869366002,1.1349902,1.0163428
1171,Annual,501160,108370,50.865993,-0.563861,0.65334326,0.77338725,0.8206538,0.85492374,1.0060883,0.8616146,0.74128246,0.6837982,0.878084,0.899405057,0.9986967,0.70825154
1176,Annual,542347,246775,52.100996,0.076824,0.82882464,0.78377956,0.91854703,0.947686825,1.0043724,0.7997568,0.74642456,0.7635378,0.8974911,0.930498637,0.9713974,0.78884155
1178,Annual,415298,120231,50.981283,-1.783446,0.85661614,0.8571138,0.9270692,0.943802129,0.99823064,0.877141,0.85310084,0.8257411,0.92842454,0.929252116,1.002819,0.8411447
1197,Multiannual,568960,157070,51.2877,0.421603,0.61567384,0.808117,0.8090928,0.813218422,1.0019144,0.9807705,0.16432035,0.5988796,0.73186654,0.772893245,0.99224174,0.70177186
1209,Annual,408195,371355,53.23915,-1.878663,0.78658515,0.7719998,0.8917242,0.917180056,0.9993564,0.79935104,0.7453792,0.7234663,0.8712585,0.901505622,1.0013928,0.7552664
1218,Annual,488695,113025,50.909886,-0.739813,0.8460162,0.77394694,0.93274647,0.951741874,0.96328247,0.7873299,0.73729765,0.5951158,0.92470753,0.935201268,0.9066522,0.6132854
1219,Annual,499533,458169,54.009939,-0.482672,0.8204712,0.78168005,0.9172194,0.925703929,1.0172338,0.7987198,0.54116905,0.5015328,0.8108015,0.834773852,1.0458223,0.54111725
1221,Annual,600320,280514,52.38599,0.942173,0.73502374,0.87654036,0.88050133,0.873049589,1.0151819,0.9729506,0.07150096,0.5916915,0.6036824,0.729833563,0.98755026,1.0974387
1229,Annual,372065,225055,51.923302,-2.407611,0.7673326,0.77147543,0.8849866,0.900545186,1.006206,0.80262655,0.6296418,0.7305844,0.8964492,0.819653636,1.023853,0.75242716
1231,Annual,525725,214639,51.816241,-0.17746,0.59510946,0.81952465,0.8209942,0.811991567,1.0083321,1.0214244,-2.7067206,0.40348315,0.8613727,0.871215756,1.0376382,1.578973
1239,Multiannual,490487,199850,51.690116,-0.692342,0.84228027,0.86119616,0.9488411,0.904354651,1.1196837,1.0482216,-0.04736662,0.5879269,0.61989737,0.690848146,1.1118287,1.113231
1240,Annual,490319,451402,53.950829,-0.625228,0.74792993,0.7937352,0.86561567,0.919803782,0.9989926,0.8435234,0.7037916,0.6652169,0.8529442,0.914728683,0.9996566,0.6992442
1246,Decadal,428456,434151,53.802872,-1.56941,0.7238133,0.8796343,0.8825757,0.821512011,1.0255299,1.0069066,-0.3197744,0.2550519,0.80114484,0.822227974,1.014955,1.7177708
1250,Annual,366155,88067,50.691258,-2.480502,0.9024386,0.8964799,0.9517087,0.957186332,1.0236597,0.9115437,0.8474974,0.85059106,0.93552697,0.935955484,1.0895911,0.8993042
1252,Annual,384085,85589,50.669745,-2.226562,0.8524284,0.7877989,0.93823314,0.935693511,1.0104324,0.79725605,0.520447,0.6510068,0.7528629,0.806360603,1.019148,0.7543326
1253,Annual,529927,236255,52.00952,-0.10839,0.95343286,0.93590534,0.98052156,0.973164319,1.0175794,0.9415221,0.8548446,0.89252985,0.92668927,0.885928397,0.9893742,0.9221384
1266,Annual,546105,250196,52.130752,0.133117,0.7447711,0.6809778,0.8858516,0.895894826,0.97942245,0.70281124,0.87976944,0.8343936,0.96605736,0.944835404,0.9612976,0.8425994
1270,Multiannual,512008,204631,51.729209,-0.379591,0.8686839,0.90700644,0.9353569,0.929057022,1.0041401,0.93327785,0.64831346,0.8688343,0.8790863,0.890539969,0.9903258,0.9500941
1282,Annual,503845,465217,54.072411,-0.414492,0.89318377,0.8586209,0.94848776,0.955033733,0.9992194,0.86834186,0.7679342,0.75280595,0.88190424,0.865257228,0.99961036,0.7828411
1284,Annual,340881,365818,53.186143,-2.886164,0.71365726,0.807708,0.84868073,0.853297809,1.0014253,0.88135856,-0.40823615,0.771098,0.7954098,0.789149346,1.0164839,0.898677
1286,Annual,445765,199015,51.688028,-1.339363,0.5379832,0.7189865,0.79917,0.811385176,1.0323448,0.80612075,-0.641996,0.03439325,0.1924009,0.379423857,1.0793564,0.47666276
1290,Annual,411329,127124,51.043356,-1.839771,0.78566146,0.8378422,0.8864225,0.906957146,1.0003716,0.88426363,0.49388474,0.4573198,0.74208015,0.921088722,0.99495375,0.5225555
1298,Annual,531477,110750,50.88129,-0.132412,0.83994865,0.85570014,0.9182018,0.921397618,0.99033976,0.88151723,0.7989241,0.7518852,0.9036029,0.904792519,0.99800056,0.77138567
1302,Annual,474955,409795,53.57939,-0.869372,0.7971914,0.8874224,0.8997957,0.911031553,1.0094864,0.9495764,0.4560427,0.7798567,0.7814157,0.742311222,0.97776735,0.9862317
1304,Multiannual,615432,155355,51.256636,1.086079,0.6747912,0.7307385,0.8218239,0.799594933,1.0001107,0.79812247,0.604066,0.5280916,0.8303611,0.802313608,1.0021265,0.5596422
1309,Annual,511805,115445,50.927631,-0.410489,0.7296926,0.7689458,0.86814535,0.898308344,1.0226336,0.8116176,0.6795513,0.735096,0.8413985,0.857295344,1.0258148,0.78939825
1315,Annual,435323,182350,51.538946,-1.492082,0.86019623,0.8817285,0.92776215,0.923851201,1.0011725,0.90636003,0.690716,0.79924345,0.85049784,0.834170581,1.0203366,0.86756635
1320,Annual,548197,234466,51.988875,0.156837,0.8945207,0.9092512,0.94601476,0.941252025,1.0007037,0.9270591,0.73193634,0.72922385,0.8700754,0.895486743,1.0101712,0.76264864
1322,Annual,457055,131715,51.081923,-1.186851,0.13885969,0.68025446,0.8052011,0.822111935,0.9950639,1.2535131,-0.37354565,0.60102534,0.6939055,0.695179904,0.9930796,0.74419314
1326,Multiannual,568642,158394,51.299688,0.417672,0.64936566,0.74606043,0.8081095,0.867818239,0.9929214,0.83382905,0.31073737,0.6304451,0.6541476,0.807174624,0.9782892,0.87160605
1330,Multiannual,337656,106710,50.856524,-2.88709,0.8270524,0.91430265,0.9212047,0.927005178,0.97784233,1.0253859,0.2512833,0.6711824,0.67818433,0.684035484,0.9683547,1.0596201
1338,Annual,604500,329590,52.825013,1.03382,0.75274307,0.79544187,0.8690878,0.866286353,0.95126164,0.8505687,0.7592556,0.8757732,0.8773905,0.910528404,1.0019203,0.9801152
1359,Annual,587801,297801,52.545651,0.76818,0.9218022,0.91323936,0.96094465,0.970929607,0.9994789,0.92252934,0.7795428,0.6279089,0.95189255,0.859763973,0.99303234,0.63109815
1362,Annual,545393,248320,52.114085,0.121922,0.6482468,0.7318231,0.81293344,0.855039816,0.9922882,0.80799794,0.62950957,0.56759226,0.8227425,0.871418458,0.99878526,0.6055969
1374,Annual,480015,105855,50.84669,-0.864813,0.7349901,0.7895458,0.8818237,0.896352394,1.0144713,0.82646275,0.388991,0.6218404,0.9267045,0.92655582,1.0401076,0.6311878
1375,Annual,579730,116545,50.920369,0.555725,0.8475736,0.84990644,0.9220117,0.932493504,0.99972284,0.8717593,0.84401906,0.84244066,0.9205304,0.925710318,0.9987074,0.86395705
1378,Multiannual,625865,329195,52.812949,1.35009,0.777622,0.8118928,0.90236986,0.865035355,1.0392379,0.84407526,0.42751998,0.7366984,0.74676824,0.708006628,1.0140104,1.0707521
1390,Annual,432835,310105,52.687636,-1.515672,0.68512106,0.7532317,0.8330822,0.842904392,1.020001,0.81935537,-0.855476,0.6799787,0.8128251,0.888718677,1.2263006,1.1271542
1392,Annual,492272,444136,53.8852,-0.597668,0.84173596,0.8650346,0.9209146,0.927597845,0.9923177,0.8909033,0.64980215,0.71773183,0.81580806,0.853999083,1.013338,0.7865272
1394,Annual,532167,111856,50.891073,-0.12221,0.7977762,0.78764457,0.89715266,0.926114378,0.9979627,0.8142231,0.7534224,0.6535624,0.89812875,0.931969608,0.99655575,0.66889685
1396,Annual,429013,451669,53.960285,-1.559301,0.30205506,0.69034016,0.7049629,0.755181007,1.002675,1.0939988,-0.2548269,0.5320568,0.80764365,0.856451029,1.0095623,1.426476
1409,Annual,407385,165585,51.389256,-1.895248,0.8160428,0.81047827,0.90677124,0.917105593,0.9954674,0.8350567,0.82238555,0.7610973,0.9180307,0.911832612,1.0014533,0.7756044
1411,Annual,543806,248739,52.118264,0.098939,0.82367694,0.9056857,0.9286066,0.941939635,0.9528822,0.960277,0.67522144,0.8638741,0.93129575,0.924810505,0.91829985,1.0844712
1412,Multiannual,574148,171668,51.417273,0.503066,0.65648735,0.6917895,0.8122443,0.77272858,0.99988663,0.75558186,0.24528658,0.307101,0.5664164,0.509920779,1.003785,0.45953906
1413,Annual,601620,280454,52.384974,0.961212,0.75073904,0.88820046,0.8982665,0.871233011,1.0042138,0.9538336,0.5860925,0.7749485,0.8130996,0.823095904,1.003505,0.87468827
1414,Annual,568982,309796,52.659542,0.49707,0.7029225,0.6735753,0.8500124,0.856818359,1.0005934,0.7100775,0.101739526,0.24818915,0.58789784,0.780262467,0.9173847,0.37665027
1416,Annual,400092,197331,51.674743,-2.000061,0.7105416,0.82891273,0.87399304,0.900033504,1.0654466,0.904556,0.49399185,0.7154293,0.8157109,0.83928234,1.1393692,0.833886
1431,Annual,377065,266845,52.299237,-2.337735,0.46983868,0.830232,0.8311382,0.827756906,0.9933473,0.9837967,0.20130795,0.625819,0.694149,0.68151394,1.0008548,1.2155628
1432,Multiannual,523387,105358,50.834608,-0.249169,0.78260684,0.80965096,0.8858053,0.889385121,0.9959172,0.8477654,0.5102041,0.8565123,0.88081944,0.817326036,0.9479662,0.9393619
1445,Multiannual,483465,129525,51.059005,-0.8104,0.53782475,0.6011561,0.7453616,0.782423857,1.0082299,0.6931325,0.095766544,0.19127643,0.44023073,0.457183199,1.0196297,0.4166421
1457,Multiannual,379395,264685,52.279911,-2.303436,0.67743003,0.77722704,0.8286184,0.85064479,0.997504,0.8576991,0.57291114,0.52504426,0.7913158,0.770900796,1.0023147,0.57335275
1459,Annual,442275,448573,53.93155,-1.357618,0.39835227,0.5134075,0.6415755,0.793574655,0.9956207,0.67093426,0.79131705,0.89124805,0.9248847,0.87823314,0.9927106,0.92169785
1460,Annual,600337,285230,52.428324,0.945243,0.8567551,0.9489656,0.94985926,0.942518379,0.9923528,1.0056521,0.9085301,0.8946899,0.9628881,0.953787187,0.99953157,1.0985546
1467,Annual,504964,445759,53.897371,-0.404096,0.5382501,0.77034533,0.773056,0.761589809,1.0101855,0.9663294,0.60897756,0.8619144,0.8632278,0.832169997,1.0185932,1.0039157
1474,Annual,591528,278307,52.369315,0.811893,0.9045249,0.9081311,0.9515883,0.948316939,1.0002435,0.92192423,0.72215474,0.83508164,0.87689185,0.816350542,0.99549305,0.89035654
1476,Annual,447155,144755,51.200067,-1.326469,0.8740364,0.8859575,0.93559325,0.941279461,0.9989857,0.90589255,0.87810916,0.84813076,0.9626979,0.959141928,1.0086076,0.85303617
1492,Multiannual,553408,168375,51.393673,0.203631,0.8077816,0.846731,0.8997531,0.888030772,0.9977919,0.8840822,0.7014141,0.91001153,0.92443895,0.911155277,1.0136436,1.0469296
1495,Annual,552986,99263,50.772778,0.168333,0.7854004,0.8617068,0.8898051,0.903340781,0.99683845,0.91650295,0.65837383,0.7243073,0.8261009,0.778170893,0.9930951,0.7861842
1503,Annual,469515,385155,53.3587,-0.956962,0.64034575,0.7688908,0.81932473,0.815230689,1.0121423,0.8564056,-1.3438005,0.71934664,0.7698471,0.68651564,1.0681838,1.1454273
1510,Annual,382358,163582,51.371014,-2.254819,0.75383824,0.72257054,0.877783,0.883386554,1.0205688,0.7517925,0.58454084,0.6389341,0.7691667,0.834027318,0.93831927,0.7292973
1520,Annual,566057,312819,52.687595,0.455388,0.573782,0.45364714,0.85350263,0.883709937,1.0345254,0.47478852,0.32230031,0.54055643,0.83767724,0.839581972,1.1554494,0.59928274
1523,Multiannual,569586,167144,51.378014,0.435364,0.6268858,0.6654163,0.81794703,0.668598367,0.97479457,0.7204156,0.36815166,0.51779735,0.854493,0.772103362,0.92393434,0.5466117
1525,Annual,387896,209181,51.781153,-2.176849,-0.15807533,0.53500664,0.6767553,0.677691439,0.99704224,1.334257,0.12560368,0.56981087,0.6075076,0.471483991,0.9966839,0.82393205
1527,Annual,502901,453499,53.967323,-0.432875,0.5729151,0.81324625,0.8148149,0.789344411,1.0198705,1.013739,-0.3597777,0.44448137,0.6599009,0.665004851,1.0918127,0.5704629
1530,Multiannual,533558,236982,52.015192,-0.055236,0.8110539,0.874896,0.9148082,0.92255135,1.0103447,0.9089707,0.6786785,0.8898232,0.8954602,0.853926463,1.0162879,0.96925855
1531,Multiannual,496755,138955,51.141693,-0.618294,0.6799787,0.7735785,0.82638544,0.816870645,0.99422616,0.85477245,0.49822158,0.58015156,0.71794385,0.703520235,0.98844725,0.68922216
1532,Annual,406590,171730,51.444518,-1.906561,0.93436486,0.92823637,0.9671211,0.971272744,1.0005326,0.9362137,0.91582465,0.9023009,0.95818573,0.95897979,0.99660474,0.9117667
1534,Multiannual,452305,81855,50.63405,-1.261766,0.54590845,0.68695915,0.7645358,0.746380929,1.0100962,0.7939691,0.53288996,0.7540192,0.84349626,0.841803785,0.98013496,0.8112727
1539,Annual,418960,200040,51.698783,-1.727056,0.06998134,0.64299357,0.7584688,0.708794496,1.1030996,1.2418493,-0.21254003,0.4838823,0.49503657,0.501230211,1.0509365,1.093791
1548,Annual,381085,196695,51.668702,-2.274895,0.32438648,0.6512736,0.65336984,0.705218514,1.0037035,0.9620037,0.09728098,0.5833267,0.58345425,0.604896405,1.0101179,1.0019889
1550,Annual,402463,115033,50.934736,-1.966314,0.8882338,0.87081426,0.94559115,0.959543805,0.99266785,0.88306063,0.93624383,0.9037613,0.9702585,0.969143685,0.99421567,0.9086555
1562,Multiannual,500079,191108,51.609914,-0.556121,0.9136427,0.89564204,0.957337,0.955949754,1.003567,0.9048285,-0.35112464,0.43428922,0.5871948,0.639449639,0.9599203,1.3847278
1584,Annual,455355,137395,51.133159,-1.210249,0.8400707,0.8759681,0.93919563,0.946136729,0.9976939,1.108082,0.69167113,0.83367765,0.8720284,0.878586216,0.9953696,0.89386475
