No,P,PET,tas,dtr,huss,sfcWind,psurf,rlds,rsds
681,1.7412826567377393,1.4415905010867807,282.7686275404891,7.6884588732284564,0.006340956841018144,4.794990599533157,100967.1275419741,319.99141495568244,113.63168542902223
682,1.89996751535252,1.441504345662152,283.69358957631454,6.38185531147153,0.006885447905851779,4.981476003805281,101267.17271701703,321.5270877520999,119.07634506821661
683,2.241185205748383,1.4239280960605913,282.8816500654322,6.38185531147153,0.006604301319629682,4.740846305288876,99631.3814374681,317.5118996106549,120.61139322659983
684,1.927077821250603,1.418428756963953,282.2874788672328,6.690779161255743,0.0062220505574133375,4.8630526716344145,100092.80811290545,317.80948906260153,114.99603232885516
687,1.6673302679686566,1.428294495743897,282.82033818321037,7.19785142088264,0.006325650798598542,4.672231263436819,101338.58434150075,320.85491923105485,112.17480584897211
690,1.632460902473099,1.4516120179503067,283.6222794199267,6.38185531147153,0.006797426524316673,4.92073546736786,101129.74011044596,321.0309052703142,117.27647882409858
697,2.258443546953074,1.415593308424958,282.3362366764119,7.947018428650982,0.006332474407174346,5.25239086297276,98814.51578360944,317.1233245668012,114.46475858666295
700,2.40001392276389,1.453838648299219,283.2201873822451,6.021393111541139,0.00661732762317973,4.219395947176667,100432.02043408048,319.11156972342104,122.04931207805467
701,1.746577565742059,1.448137014912447,282.8086115434591,7.6884588732284564,0.006352094222627501,4.7936430719987015,101018.40381043204,320.1507013411295,113.96292072750474
702,1.9754605771986375,1.4622196276658395,282.7461647315421,7.663905529412038,0.0063877797448976745,5.052879859297415,100466.39705879622,318.2180318989281,116.16884578333102
709,1.9832335584306255,1.4397062237829932,282.5828860304423,7.768495065580769,0.0063348481502018645,4.487296889656133,99520.07776040651,317.58651194347766,116.05361352341174
710,1.8956796132046392,1.4055204730210151,283.1418726367813,7.6737342888579505,0.006542416893865145,3.7758894348262095,100473.75828335423,321.2810213852151,116.95765994962642
711,2.8333658162764754,1.3947731049636023,283.2647965469396,7.594616926952527,0.006691497253496681,4.482915290434359,100229.68430233422,320.18841663789505,117.71895637779015
717,1.889846394954142,1.40444327380084,283.1680002408465,7.6737342888579505,0.0065534570267669024,3.7767565013179265,100510.12835788204,321.3825062508701,116.91971753459559
719,1.9383219630217572,1.4741235423842183,282.82586561650197,7.663905529412038,0.00642040288250499,5.108075741658546,100744.48542414962,318.67319975868946,117.71766889772148
725,1.633546798463316,1.4381826427888895,283.278403425681,7.991563421857163,0.006535114681238108,3.806290183386236,100893.99866675948,320.2035202654415,117.54155218940555
734,1.649770289976257,1.4464895613798883,282.946331613996,7.94099030807462,0.0064269137193002,4.669185871448791,100341.17271502157,318.7520087702446,113.3975320768249
737,1.7153371374801765,1.4085842545020755,282.6077589892802,7.343361653543089,0.006252380181975961,4.62208449193234,100959.36844173745,319.9514125142698,111.33249143684161
739,1.7114065601094013,1.4269472119553925,283.14953220381454,7.966193337045802,0.00648196112729129,4.1388176510778685,101095.73970040372,319.80192229941065,114.79972001403776
743,1.700858506971028,1.43965643479616,282.7470825281916,6.992700368267669,0.0063356530090213,4.78107446079818,100715.92123838692,319.77184479883056,112.91048414293009
745,2.20947607769877,1.3685354466577762,283.06670087939114,8.220511404051232,0.006547805258545641,3.546241871922966,100203.03492440484,319.24436350921155,117.26861450174022
746,1.8425773798190268,1.3733249988692253,283.05785636781286,6.868870948350272,0.006475516161186134,3.965158018128916,100957.14797531207,322.81408509397187,112.30270387953038
748,1.7240753623265395,1.4466017868166878,283.2331211930948,7.663905529412038,0.006506419537004037,4.196409828521046,101291.07960322984,320.44928487632836,115.96003802519837
750,1.8776787775671964,1.4235894964083051,282.9323179363311,7.663905529412038,0.006451908019439417,4.3639485488593435,100788.04164235001,318.83318847510327,115.87810674256346
751,1.9585920446188,1.4150887812433564,283.02740404102275,8.220511404051232,0.006511462085099077,3.6546631702250685,100248.12138015687,319.8809915931133,119.54881237094531
752,1.9141352253388362,1.4146904021809141,282.53402833031697,7.308882086607266,0.006286956471980139,4.858990700691912,100910.16281312356,319.0091680472412,114.36707250280756
762,1.8664299943394052,1.4133359869413744,282.5393465255928,7.308882086607266,0.006278621965385865,4.816761040759201,100834.26836205856,319.11448403220567,113.50741875184463
767,2.010200008264534,1.375073428697017,282.84816737621236,8.220511404051232,0.006457264183739385,3.6621322040521602,99904.48953663744,319.09331921063625,116.65270008601328
768,1.994111095080422,1.3853808709077389,282.950196597522,7.6737342888579505,0.0064842634745556635,3.7808112053886496,100112.29782695253,320.439664122233,115.66128072402432
769,1.884008538093626,1.3736199479578308,282.8420352104506,7.456531632785745,0.0064372370031973635,4.002015808370166,100344.08155909787,321.6449765306975,113.71854840440392
779,1.8929231052481765,1.3749196957188257,282.443812855817,6.532711497684348,0.006293124809053785,4.21437211688663,100547.2997317277,318.4026274588148,115.39581833194117
783,1.7761891479570397,1.4447852923229307,283.3723589424103,8.253918986570142,0.006639496175455939,3.7793492835951548,100843.71784699988,319.8977055872663,121.64118959471436
785,2.4655946890953615,1.3308763863693425,283.0935815323217,5.778736838939162,0.006666682456717248,4.395961097454639,100150.44007680171,318.1992877632373,113.40037765100467
786,1.898798087272228,1.4028927811122966,283.14314567218895,7.6737342888579505,0.006541293025421134,3.7747454373961666,100482.13712167618,321.2899406232308,116.66255240208362
800,2.3297647206293206,1.4269137383575068,282.8471018065803,6.38185531147153,0.0066069074233235875,4.735632744688385,99562.86437918231,317.3570728706668,121.71751145025291
801,1.9444428962098446,1.4658118856360534,282.9008841426516,8.220511404051232,0.00646680776360852,4.403550982519374,100018.41648475567,319.21307996009097,119.87331540920691
813,1.8993456753739382,1.4139190682788056,282.92865936609587,6.868870948350272,0.006425070580300709,4.690695566745557,100820.9365037821,322.2885151324888,112.14422003631259
814,2.1377511712192048,1.420933303188297,283.13077399136847,7.947018428650982,0.00658201900237598,3.6407490860773124,100255.1700988909,320.06290439974015,121.85900015782636
816,1.8712747667059462,1.403724686530812,283.1717350099773,7.6737342888579505,0.006552935732730057,3.7711561992356954,100519.3671068727,321.3749527305211,116.81507234291615
819,1.9766810515464002,1.375238414266755,282.96503872662305,8.220511404051232,0.006489464492709638,3.648673011280338,100133.18525291196,319.5355680713722,115.9533050823704
821,2.3065710696784683,1.465322172204864,283.14287027657895,6.38185531147153,0.006702874859993504,4.803627035652698,100157.14754930623,318.803650617198,124.09094864636411
825,2.1639380004982285,1.3594040325872703,282.9942131054806,8.204714845296765,0.00651696631424196,3.5481164674570977,100109.15868346558,318.83554760174485,116.17941234416911
829,2.8675576614669045,1.5060336377258916,282.7229459186041,6.021393111541139,0.006484213725476821,5.706349057176667,99414.2631620957,316.64668603508284,122.83825858016613
831,1.7313703629146546,1.3477928825694254,282.55144119727134,7.343361653543089,0.0062259195243213146,3.817482913172463,100916.68278616178,319.7886304659149,110.33080163195507
833,2.3675437361073377,1.4693957525544097,283.7663842479929,6.729059364267483,0.00690418187775767,4.073858351661471,100986.07805745046,323.3550519091373,127.21995516910296
834,1.8367534434179114,1.459139492237434,282.43006068077403,6.690779161255743,0.0062611597897071795,5.620239977395702,100233.50906724212,318.3879641022785,113.80116822121677
835,1.8617198003721176,1.4214832416516738,283.5768064026173,6.38185531147153,0.006796794506747413,4.077416904287438,101034.26016622581,320.81916229384194,120.0834644954058
836,1.8617198003721176,1.4214832416516738,283.5768064026173,6.38185531147153,0.006796794506747413,4.077416904287438,101034.26016622581,320.81916229384194,120.0834644954058
837,2.098027748717628,1.3721554750378935,283.0487214497192,8.0203350607592,0.006486397840308135,3.664940457816836,100354.94133022413,319.71116038470467,113.92993988229152
839,2.3613531931809275,1.4773924035021566,283.2357093507819,7.384454043839622,0.006623870040526242,4.340260049245905,100374.20485034109,320.12629332126784,123.3680241193559
840,1.8210172169341996,1.372534043356947,282.94603000092815,7.555826268095967,0.006401843671697063,3.853514540251056,100727.33030646434,321.57909542670194,110.71070651020929
841,1.6954290211209015,1.3935892703353565,282.437588781382,6.171520725425775,0.006198490991252494,4.612922730992157,100698.11937495941,318.8571624989558,111.42998967829135
845,2.4727922395309503,1.4316117776262187,283.0784076300524,8.253918986570142,0.006626475788338205,4.372367804008538,100186.03446210963,318.1914151190311,121.87899271376862
848,2.270615805981721,1.42107404123598,283.69397221820043,6.12747691606107,0.006789188485428557,4.1087657625054534,101281.90296268968,320.71401602997815,119.70349711657154
856,2.6340062189965665,1.255596842952145,282.2028376049932,6.465172405800733,0.006176128346809597,2.3539907471968555,99506.8725823008,318.35040088310365,112.69126582085016
859,2.4622349054439026,1.4135773624256702,283.6079868105249,6.021393111541139,0.006734963944178385,3.4562309660576367,101215.144064829,320.83831342568095,121.53240722796882
861,1.729625502748894,1.431103532338299,283.166433639148,7.966193337045802,0.006508602172007981,4.3040774853647035,101230.39948503413,319.696356502854,115.42872582140703
865,2.117689915285808,1.3911318559949772,283.2643554856374,7.947018428650982,0.006605134749714605,3.6142527087456493,100570.03088584157,320.64162457144187,117.99265118163255
870,2.4916562244254434,1.4564601924533034,283.40872867047193,7.384454043839622,0.0066806322726391,4.281816702041858,100692.78307554877,320.53831318483464,121.78351537298714
871,1.8263863744714692,1.4098415586939255,282.58894243909236,6.690779161255743,0.006309953389493712,4.891724192467863,100865.27153250732,319.2118007058332,113.36521354373754
873,2.132818227995083,1.4418089187499545,282.91551771172675,7.6737342888579505,0.006486283200431574,4.566103348539607,100016.79526534873,320.3760257779943,117.11492842881341
874,2.4030210219936112,1.4957933784608217,283.1353948953548,5.977641656759015,0.006639826199689081,4.968824106529305,100236.18508353055,318.26346988027285,125.10512321284051
875,1.8510650133296838,1.4055976837291821,282.96254982876235,7.663905529412038,0.006476192368861664,4.4364889504092995,101084.8448883939,319.23415244280477,114.77374146744629
890,1.7846582192542344,1.351373398934352,281.9312284755673,6.171520725425775,0.006047606826957167,4.5309102910789365,99604.54844888393,316.7077003670704,109.07072575732053
895,2.157093134859977,1.386827590693531,282.7527169557752,7.947018428650982,0.006436699031305396,3.691740671644624,99666.98682491068,318.8471065228085,117.87898436730242
900,2.4748805042327553,1.434624584824621,282.92954404751964,6.38185531147153,0.006662772668977679,4.8447359729778645,99730.8772824261,317.85444267112166,123.1583826203304
901,1.8296162216621177,1.4173708843824682,283.40051015081906,8.204714845296765,0.006614184595851316,3.588998475650564,100992.84952990858,320.7411595749223,118.80319053563971
902,2.411763886596845,1.34361180035914,283.1713381873868,8.270820005647593,0.006614305790213003,3.5677470043317183,100437.47829648707,318.77113622209845,116.06796694503227
903,2.2878138179929044,1.427313524765753,282.94140092208454,8.220511404051232,0.006524569437523782,4.2979821054058185,99907.21656420252,318.60768242934705,119.8349416177549
906,1.849009232836639,1.4621089472116895,283.1461434962179,7.6737342888579505,0.0065434798062787135,4.52265775792937,100474.0425418813,321.2443459167479,117.67473433354215
912,1.901712374021356,1.4196165589823124,283.06503516311665,7.636595673455845,0.006507610049315514,3.9305294912700828,100548.18707786905,322.11516633161636,117.01376537140935
913,2.2555431799841696,1.3715335683987888,283.46044297183164,8.220511404051232,0.006674090574230824,3.566067272389484,100954.14988676968,321.19256402199636,116.39326049651956
926,1.938702490206103,1.4651188315305905,283.2008600352685,8.220511404051232,0.006556771498798088,4.390352666023018,100598.40252494316,320.53532083576965,118.88351615054064
933,2.1281312336276184,1.4213329964986319,283.17018041579655,7.367098251297044,0.006579263151468746,3.835670372143951,100418.12885145482,321.50661522808485,119.20695281999166
944,2.434372824623863,1.403353851109156,283.0458908357696,8.204714845296765,0.006540332355872662,3.5260285041489627,100185.92196709824,318.94013109193,120.7740311842081
946,2.3076012802448913,1.417816629250334,283.16591600491904,5.977641656759015,0.0066325505648754,4.181619245630423,100277.96839732701,318.46770444057734,120.77767284553808
947,1.9840410205875907,1.386716183847869,283.09303304051224,7.3117731769409255,0.006625447203415472,3.8547656093934752,100122.71103949139,318.43516920785186,119.26699805123206
948,1.9840410205875907,1.386716183847869,283.09303304051224,7.3117731769409255,0.006625447203415472,3.8547656093934752,100122.71103949139,318.43516920785186,119.26699805123206
951,1.6495289779870055,1.4301010779544956,282.82440347533526,7.19785142088264,0.006327926216761799,4.67131935182143,101301.4320886352,320.87477137036524,112.20130736010952
954,1.6831778712634964,1.408825869209538,282.8852644600678,6.992700368267669,0.006375003040308135,4.039236305229941,101009.82244057728,320.38139021207485,113.98172856928394
956,1.9170263101812182,1.3878578639319161,283.55557563692054,6.38185531147153,0.006795823821351339,4.084524419069562,100990.34633022413,320.72882349900226,117.18393223054436
960,2.609049142726657,1.470057582106057,282.97272062926356,6.825736698928025,0.006642538343923152,5.454355208018933,99584.2307206831,319.4098942851176,124.28222144405773
962,1.6593206154701778,1.4275399574157939,282.8275651375934,7.308882086607266,0.006333684163979766,4.707669817009142,101309.01369604158,320.7685870003248,112.06939575692607
963,1.8789735015551043,1.3762926305135132,282.52902590189797,6.532711497684348,0.006291926224952434,4.12820388882129,100600.89193837301,318.9518618557706,113.99201242906862
967,2.783586244444656,1.4401107916940177,282.96941365956656,6.021393111541139,0.006547761696032299,4.200997888313147,99901.3610230173,317.95151492134204,122.42875539491394
973,1.7656921428588352,1.4478709254847602,283.12308805048957,7.966193337045802,0.0064938590488282525,4.28945353010664,101151.24330901666,319.539831598218,117.34333581604713
975,1.90435286921777,1.3998879372588204,282.7458701123022,7.456531632785745,0.006409318378685786,4.751748776402617,100147.17444011322,321.18228922548604,112.27774707158103
976,1.7102742568507776,1.412061606222355,283.6704053408511,6.38185531147153,0.006834949109304375,4.16652448979303,101221.22383753306,321.3044021504478,118.73090879706716
977,1.8016520473699638,1.4328542180227208,282.65095951552274,7.19785142088264,0.0062696510424381634,4.628210502386653,101087.95700816745,320.1981375414172,113.65654824562625
978,2.237268550831237,1.4470259087465183,283.07467691261775,8.220511404051232,0.006565766882412176,4.304307905801662,100165.09239825515,319.2584358847278,121.3413898654926
983,1.9049561436127576,1.3843124104045148,283.4764868796696,6.38185531147153,0.006761108840577289,4.03568198806998,100832.21217597103,320.3232731175461,117.03596896642536
989,1.5579841287657579,1.4417162742432559,283.30962905564064,7.966193337045802,0.006522606288236112,4.080414719026869,101352.708199406,320.55999874611354,115.55688653946821
991,1.6625458250312843,1.4069340161982073,283.64592347115877,7.3117731769409255,0.006753955842233979,3.8934773034402523,101260.4155475892,321.0842911517936,117.11884130377281
999,1.7812334659948705,1.392583767060697,282.8251701652049,6.992700368267669,0.006393966618873267,4.223522723174625,101203.73755144089,319.85349826256436,114.33021745461508
1000,2.220970810407696,1.4219062306803376,283.3528148958188,7.947018428650982,0.0066476003655761284,3.5862786707086176,100680.3537327022,320.7748444744535,121.59892385319505
1004,1.9487586420971628,1.4026181149688601,283.22676091651584,8.220511404051232,0.0065695619713397385,3.6332713930971274,100632.0845025291,320.65620112395004,117.92285337403128
1005,1.6948999930171234,1.4271463387016619,283.169378543784,7.768495065580769,0.0064994893267993886,3.787206855743561,100685.48478235648,319.87128011323034,116.86768385171007
1006,1.555649913229933,1.4046464755460555,283.63334958838,8.253918986570142,0.006672544128502482,3.708219089260615,101433.30152749548,321.50571593252585,115.03564897171563
1009,1.8205438760777377,1.4175374124137157,282.8861664824354,7.456531632785745,0.006433893080560583,4.707905908779989,100456.20378880689,321.81014841106315,112.6678978814098
1013,2.2456726515117893,1.4865374505768296,283.1317150387489,7.367098251297044,0.006567395813049329,4.703733053863289,100472.62825309759,321.9730262457655,120.71420209643138
1016,2.001197269270103,1.391286868787362,283.1474162633997,8.253918986570142,0.006585948290496079,3.7144126958710886,100367.36748916421,318.79859294213185,118.50622610710474
1018,1.9287020269681197,1.4500609350477884,282.8021628353984,7.708993464016892,0.0064165156549909515,4.5116517564429905,99965.72194022925,319.65294101164784,116.84673356823981
1026,1.8721843223546266,1.3560868696757709,282.4561045477748,7.164095790027379,0.006244646184565409,4.018300384706019,100758.22505039677,318.8135439830154,112.71900274411806
1027,2.800023203402199,1.4388654737785052,283.4934803021021,7.594616926952527,0.006752683137370643,3.7039032815819994,100705.26498649591,321.2151932985289,125.28884581989884
1028,1.7354494399331144,1.3975609604428252,283.65819744767737,6.38185531147153,0.006813034715972899,4.08942847222841,101201.00901011647,321.196567682027,117.05520276233236
1032,2.173363031874097,1.3954004026870583,282.7599811039956,8.0203350607592,0.006398183675196066,3.6853987503294814,99810.13003967704,318.42607421504476,116.82958487584109
1040,2.2019722493274285,1.4737478873362286,282.6280046456912,8.0203350607592,0.006366040592106362,4.432968285865238,99532.00357204511,317.91218931829786,120.85975943185298
1041,1.6687781312179915,1.4478634969320991,282.8089695192353,6.992700368267669,0.006352318749292311,4.759345433293424,100716.5594849413,319.96675496171514,113.08085054327346
1044,1.7009513183248253,1.4186495416976996,282.80854367023994,7.768495065580769,0.006386304611174533,3.8336942440270083,100052.43035570098,318.37167137222144,116.89472049218061
1045,2.393071602221151,1.4898041528086396,283.2568234753353,6.729059364267483,0.006755302296115829,4.857809252621467,99966.22016191005,321.07539813402013,128.19234475107893
1049,1.9775209976386317,1.446927558604941,283.1373808213838,7.367098251297044,0.006563706616293099,4.711787965842499,100530.52114228037,322.1175969706251,116.85481923114762
1055,1.9807554877851208,1.3930119608256908,282.6255817072718,7.724265634980741,0.006347103666508888,4.677567044289758,100021.02360805604,320.6149502858602,111.13716270082138
1056,2.3729917868377224,1.433196101400526,283.1785995995174,8.220511404051232,0.006589841392301266,4.274703460917444,100394.7285481461,319.57254573483686,119.0159309468885
1060,1.8206366878303806,1.4114491620881355,282.65189511067797,7.19785142088264,0.006263634570444104,4.604099646094018,101151.78893735207,320.2622961585224,111.64290111497054
1061,2.5514037751082586,1.3943612977267348,283.5035689377697,6.729059364267483,0.006821779513838229,4.079719091242749,100479.178659613,322.2148716576175,121.26015824530138
1062,2.4214023838604493,1.4136413618864605,283.0156204436401,5.778736838939162,0.006648857951162468,4.398964911665042,99995.00501155505,317.8273339579563,122.00790407411017
1063,2.462388043794138,1.4757242565391737,283.6843957571117,6.729059364267483,0.006878820623968629,4.08336574256824,100829.49405791452,323.0290817843055,127.94423755803052
1064,2.419611119149144,1.4391843482716788,283.2085145125064,6.38185531147153,0.006753447033644253,4.126101077790153,100293.33640215322,319.20551346930256,125.7542933054666
1074,2.392802447606495,1.34862866414557,282.91614189567963,6.38185531147153,0.006647425901707736,4.800692853684627,99703.03906380806,317.74711394171425,114.29412700740173
1075,2.421058979125666,1.4194082539515267,283.2964175052207,7.384454043839622,0.006645609564545918,4.328163193230776,100479.14278082509,320.2983804649868,118.28012724337556
1085,2.0958513136318433,1.3604948455950976,283.1558031147617,8.204714845296765,0.006560770240939255,3.555743616933036,100442.29696018375,319.66586285117637,115.40491620789827
1087,1.898798087272228,1.4028927811122966,283.14314567218895,7.6737342888579505,0.006541293025421134,3.7747454373961666,100482.13712167618,321.2899406232308,116.66255240208362
1088,1.8577474577600361,1.3613547981508567,282.79140162606154,7.724265634980741,0.006404300735481924,3.9149056089115977,100176.41793261867,321.10976107011925,111.89311543008957
1089,1.805471250116652,1.3993776181592188,283.2793930511857,7.708993464016892,0.006567258434047984,3.6734181447329344,100769.22484519004,321.20248392918467,116.01053000726252
1092,2.3697294529964665,1.3936241033092203,283.34793109378626,6.12747691606107,0.006654124663831269,3.457152328681656,100648.39819346606,319.89680504106923,120.66667295547357
1093,1.9182328631948546,1.4737970433276257,282.7997811963432,7.768495065580769,0.006394896287368323,4.4919372711671075,99954.77480087243,318.54610739152633,118.25503464360293
1097,2.240099307849405,1.4034788301794099,282.73718925286556,7.947018428650982,0.00645577942626572,3.674493534602534,99532.50685247575,318.5240697396631,120.8241219304376
1100,2.1082834462166185,1.4075071193645987,282.95288992528657,8.0203350607592,0.006456949584017819,3.672439833603694,100175.54110845049,319.3059676681052,118.03572339382339
1104,2.1289386965066077,1.4279440786278885,282.6123302719384,7.3117731769409255,0.006485611693317555,5.382040319462621,99158.1753710149,316.1803217546058,117.27244023792288
1108,1.6098612453418795,1.4490624962900471,282.89008868903426,7.1096431484662865,0.006353894247269015,4.682995796078704,101235.24200426933,321.0773220163349,113.27562805494455
1112,2.4053877177862057,1.3829794567789229,283.6972662374124,5.778736838939162,0.006819183670546197,3.518859332040744,101348.73139987935,320.92647648568385,120.08042258418025
1113,2.1608009637077945,1.3802588942085081,282.7493934052624,8.253918986570142,0.006453050923917583,4.416550487681563,99578.61170309527,317.0766623745882,113.41329501433943
1116,2.005021114292088,1.4539722114087803,282.7702571446471,7.708993464016892,0.006429671260745278,4.427599688923848,99721.26241004223,318.8027385637385,119.31044846619332
1119,1.6544990471486511,1.4058784673627012,282.9634638929881,7.6884588732284564,0.006387766777882964,3.9831310625300476,101215.39011039957,320.98464470741106,113.33656886435567
1120,2.064810430236722,1.438728460762403,282.59447829922505,7.708993464016892,0.006370843007782264,4.407982400343868,99381.40923569539,317.72507268875586,118.0748805504896
1121,1.8602858587819109,1.4345021840152232,282.43957037681565,8.117657443036801,0.006250006174254026,4.686207528465358,99901.16503554689,318.29932961204696,113.87294618852384
1126,1.881609353975728,1.3820637530658337,283.126066052717,7.708993464016892,0.006525435996723746,3.6726369283349576,100453.81856489861,320.4756154540814,115.15661886762726
1127,1.8177177571080136,1.4321199644430034,283.0620033407583,7.1741658620956885,0.006517606438424057,4.509786882738874,101112.02152443268,319.29481681794977,116.7992952127477
1137,2.1716135313078424,1.4467070196296425,283.072397040698,8.220511404051232,0.0065477335132813575,4.319464149405077,100222.15747408234,319.4072763334725,119.88934704821568
1138,1.6030210193921255,1.43773149894647,282.8786321987099,7.308882086607266,0.006351436132256718,4.711618154205763,101281.30651027888,320.961552919857,112.43249255401643
1148,2.211114203075261,1.4139764959435825,282.85535807740496,7.947018428650982,0.006481044603689265,4.431654372801522,99803.2717208223,319.14997908626856,116.41151126358531
1153,1.6503132380366623,1.4065230244250495,283.65662693257224,7.3117731769409255,0.006759916974124089,3.905945479217226,101281.00887632837,321.1331097958142,117.05777527103346
1162,1.7025476813248608,1.4583151233786784,282.84923872337464,6.992700368267669,0.006363570023560259,4.7871783508353065,100955.75755088404,320.2716099879345,114.31056047057868
1163,1.775149658184556,1.4759374935485634,282.9390807127941,7.663905529412038,0.006439679654823889,5.050110549392083,101016.81626177549,319.4352978592974,116.92500886175692
1171,2.3014989086751885,1.4888302334946193,283.4590830242703,6.021393111541139,0.006712237452485034,4.176824736636503,100896.00272657664,319.8813778356304,126.32775536772007
1172,2.1179126620119093,1.3335579295090472,283.3851818437051,7.3117731769409255,0.006737548594714371,3.965395133127245,100710.52142930066,319.8649596264328,113.60179624411806
1173,2.2434637331972644,1.3561111767355947,283.41900087057405,5.778736838939162,0.006772613106306558,3.5356392534334544,100797.91929231054,319.53253862731447,119.9430262935171
1176,1.481433012293336,1.4299394265168655,283.3543450373567,7.94099030807462,0.006530967185632744,3.895374081859205,101238.25108687178,320.98048304747323,114.7569709580723
1178,2.2945983568261634,1.437986719264588,283.3695646907049,7.384454043839622,0.0066654542757111695,3.5994937431398677,100636.01073850296,320.8043273423361,123.74661307448143
1184,2.4091094706470244,1.2972496210663045,283.1073540043622,8.253918986570142,0.006619046797837487,3.6280200332344883,100248.25847538168,318.39169793540304,112.34915468170216
1188,1.734043342036307,1.4325937102657222,282.7926096951135,6.690779161255743,0.006373456731579191,4.9289782692667865,101065.89119188827,319.98556414265164,113.79693987781336
1197,1.8607824002077322,1.378194233071516,283.4324393767692,8.253918986570142,0.006674520007192908,3.7450728589104827,100942.72790690984,320.1086192588984,115.91376978372547
1205,1.934762632800124,1.4081310697038827,283.07799902965337,7.636595673455845,0.0065136560424103205,3.933703883651028,100561.3230245487,322.16387259872846,115.99753808332173
1209,3.4208640761414064,1.2964426331841898,281.14939851965295,6.465172405800733,0.005894254892510093,3.8389079822576453,97405.34828117314,313.5213799392083,111.33527604547776
1213,1.9284839195608425,1.4017524148475347,282.2645053445636,6.532711497684348,0.0062491012042229345,4.982038226589169,100218.16066337183,317.5433882291522,115.81245295129705
1218,2.6833217312533497,1.4162169174440142,283.1363152642814,6.021393111541139,0.006603119634317137,3.4333980493069745,100238.37254554736,318.5842393967238,124.42398921917491
1219,1.8656364550704687,1.3821586065801412,282.4975267979953,6.532711497684348,0.006285453516970624,4.1355536143516645,100547.63745375656,318.7902250062648,114.88850909046825
1221,1.7004547769514236,1.4440574159971764,283.2347917100562,7.966193337045802,0.006525354649510417,4.270187180590886,101270.60030952713,319.89955645180754,116.36383025771498
1225,1.7038099201827888,1.421737383511801,283.6915671530001,6.38185531147153,0.006819484225356165,4.118114419503643,101269.6886820734,321.35567940971737,118.89334292684117
1229,2.074263305509742,1.4214706106341026,283.2937142925426,7.367098251297044,0.006608854748995313,3.951347758105666,100832.67424107846,322.813415459186,117.75321395596083
1230,1.713448417250389,1.3793279528153153,282.77146799573063,7.308882086607266,0.006336656162633997,4.042323020440786,101269.09033087382,320.2475564513434,112.87045602877164
1231,1.7493479964648455,1.4347940382983653,283.1806464606246,7.768495065580769,0.006502129383117546,3.7638666371047376,100709.30007522392,320.0490846132071,117.56675590990301
1239,2.1408185995932048,1.3796121982037484,282.79214378996704,8.0203350607592,0.006407819187609635,3.6832280059188367,99869.74201545316,318.5470904886538,115.29048523207572
1240,2.034706946524636,1.394866448455848,282.1016330511857,7.308882086607266,0.0061644257534502755,4.829873380327625,100062.4782223769,317.0502282421458,114.63950844236393
1241,1.7315931125826416,1.427998722517087,282.7887300143858,6.690779161255743,0.0063706673446099595,4.921801028661655,101077.31749501139,319.9988836660634,113.34270125479141
1246,1.8753863274340397,1.3640490423141776,282.56908062601514,6.6150169491020465,0.006243574235755719,3.820575292514196,100717.47481576873,320.05580903986265,111.78261182732379
1247,2.1518863965227037,1.4114783114457838,283.15293726158984,7.947018428650982,0.006573885808557242,3.63043839393777,100349.3272096153,320.2149185423918,120.26219175829506
1248,2.439871917098581,1.3086560922222557,283.3705638168824,5.778736838939162,0.006783345927504757,3.566111295717806,100716.23458025896,319.30030371664583,116.58673369318761
1250,2.7872244647032822,1.506293522482821,283.2210415597011,7.594616926952527,0.006677923034298577,4.47741752722957,100143.29520232958,319.9665585474964,129.046760362453
1252,2.5943848902055007,1.4365480671824318,283.55907918464897,7.594616926952527,0.00676345932089192,4.377442170328089,100850.29703633579,321.19588237366,120.5426287293378
1253,1.6651399122456998,1.3931126990855567,283.0267925541788,7.96195184043343,0.006443624616914938,3.831696060326233,100491.67473785327,319.52970149890945,113.18393293087847
1263,1.6599888620022072,1.4566348961715152,282.8152331054805,7.887920561650193,0.006358308839718781,4.682322934936193,100513.77721267806,319.6666873117082,113.97520064947328
1266,1.4918047221526176,1.4326420718100568,283.3779345830433,7.94099030807462,0.0065362893268225905,3.916301713966449,101311.13949510419,321.0870307791545,114.74449717933547
1270,1.8919253777035494,1.4204285523473772,282.9766639268644,7.768495065580769,0.006453160744196946,3.7134074003670703,100253.0073559794,319.1662197591536,117.81743443614552
1275,1.7801522082472785,1.4603553567345977,283.0863823082277,8.253918986570142,0.006556480186430926,4.537204351265488,100266.98565761752,318.55670958930807,119.3539363506195
1278,2.271446468975614,1.4155286959390918,283.18642742169015,8.270820005647593,0.006618850233760267,4.268137330834377,100451.05405443409,318.81729068170216,118.58573295287484
1281,1.6833820584470338,1.4365264727122735,283.00279365260565,7.887920561650193,0.006407448382509629,3.9449792082583874,100976.33818367441,320.65741647036987,115.92786250763378
1282,1.9568239813971624,1.3842389950841893,282.27794494408096,6.532711497684348,0.0062361578405030395,4.169368414572138,100168.98500765696,317.7011641291939,116.905905093299
1283,2.356095408356932,1.3921356674036705,283.5039594278157,6.12747691606107,0.006731350380319272,4.125765348723375,100881.33791637664,319.92017376490793,117.41764528131236
1284,1.8902594072069316,1.361256419267753,283.08931936377553,6.868870948350272,0.006473608175711171,3.9468281970596313,101123.47565548286,323.03757997726115,110.78918366831408
